#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
ENA|OZ210030|OZ210030.1	1280000	1290000	0.456300	0.543700	2315	2827	2610	2248	0	0	10000
ENA|OZ210030|OZ210030.1	1290000	1300000	0.481700	0.518300	2535	2643	2540	2282	0	0	10000
ENA|OZ210030|OZ210030.1	1300000	1310000	0.472400	0.527600	2378	2678	2598	2346	0	0	10000
ENA|OZ210030|OZ210030.1	1310000	1320000	0.479500	0.520500	2387	2612	2593	2408	0	0	10000
ENA|OZ210030|OZ210030.1	1320000	1330000	0.484600	0.515400	2356	2686	2468	2490	0	0	10000
ENA|OZ210030|OZ210030.1	1330000	1340000	0.474400	0.525600	2328	2540	2716	2416	0	0	10000
ENA|OZ210030|OZ210030.1	1340000	1350000	0.476000	0.524000	2442	2569	2671	2318	0	0	10000
ENA|OZ210030|OZ210030.1	1350000	1360000	0.534000	0.466000	2601	2343	2317	2739	0	0	10000
ENA|OZ210030|OZ210030.1	1360000	1370000	0.568100	0.431900	3376	1872	2447	2305	0	0	10000
ENA|OZ210030|OZ210030.1	1370000	1380000	0.603600	0.396400	3279	1941	2023	2757	0	0	10000
ENA|OZ210030|OZ210030.1	1380000	1390000	0.565400	0.434600	3050	2032	2314	2604	0	0	10000
ENA|OZ210030|OZ210030.1	1390000	1400000	0.494700	0.505300	2516	2598	2455	2431	0	0	10000
ENA|OZ210030|OZ210030.1	1400000	1410000	0.470600	0.529400	2463	2600	2694	2243	0	0	10000
ENA|OZ210030|OZ210030.1	1410000	1420000	0.466500	0.513500	2406	2470	2665	2259	200	0	10000
ENA|OZ210030|OZ210030.1	1420000	1430000	0.474400	0.525600	2161	2533	2723	2583	0	0	10000
ENA|OZ210030|OZ210030.1	1430000	1440000	0.491800	0.508200	2484	2488	2594	2434	0	0	10000
ENA|OZ210030|OZ210030.1	1440000	1450000	0.490600	0.509400	2368	2563	2531	2538	0	0	10000
ENA|OZ210030|OZ210030.1	1450000	1460000	0.480600	0.519400	2393	2617	2577	2413	0	0	10000
ENA|OZ210030|OZ210030.1	1460000	1470000	0.473800	0.526200	2358	2710	2552	2380	0	0	10000
ENA|OZ210030|OZ210030.1	1470000	1480000	0.500700	0.499300	2506	2493	2500	2501	0	0	10000
ENA|OZ210030|OZ210030.1	1480000	1490000	0.481800	0.518200	2379	2522	2660	2439	0	0	10000
ENA|OZ210030|OZ210030.1	1490000	1500000	0.468800	0.531200	2334	2700	2612	2354	0	0	10000
ENA|OZ210030|OZ210030.1	1500000	1510000	0.474700	0.525300	2316	2570	2683	2431	0	0	10000
ENA|OZ210030|OZ210030.1	1510000	1520000	0.464800	0.535200	2351	2616	2736	2297	0	0	10000
ENA|OZ210030|OZ210030.1	1520000	1530000	0.475700	0.524300	2376	2555	2688	2381	0	0	10000
ENA|OZ210030|OZ210030.1	1530000	1540000	0.475800	0.524200	2473	2802	2440	2285	0	0	10000
ENA|OZ210030|OZ210030.1	1540000	1550000	0.470600	0.529400	2476	2702	2592	2230	0	0	10000
ENA|OZ210030|OZ210030.1	1550000	1560000	0.469100	0.530900	2269	2662	2647	2422	0	0	10000
ENA|OZ210030|OZ210030.1	1560000	1570000	0.506200	0.493800	2498	2440	2498	2564	0	0	10000
ENA|OZ210030|OZ210030.1	1570000	1580000	0.480200	0.519800	2380	2496	2702	2422	0	0	10000
ENA|OZ210030|OZ210030.1	1580000	1590000	0.505800	0.494200	2431	2482	2460	2627	0	0	10000
ENA|OZ210030|OZ210030.1	1590000	1600000	0.574500	0.425500	2967	2159	2096	2778	0	0	10000
ENA|OZ210030|OZ210030.1	1600000	1610000	0.598400	0.401600	3468	1944	2072	2516	0	0	10000
ENA|OZ210030|OZ210030.1	1610000	1620000	0.504500	0.495500	2622	2496	2459	2423	0	0	10000
ENA|OZ210030|OZ210030.1	1620000	1630000	0.466400	0.533600	2354	2629	2707	2310	0	0	10000
ENA|OZ210030|OZ210030.1	1630000	1640000	0.487000	0.513000	2437	2551	2579	2433	0	0	10000
ENA|OZ210030|OZ210030.1	1640000	1650000	0.478600	0.521400	2480	2591	2623	2306	0	0	10000
ENA|OZ210030|OZ210030.1	1650000	1660000	0.483100	0.516900	2207	2578	2591	2624	0	0	10000
ENA|OZ210030|OZ210030.1	1660000	1670000	0.475200	0.524800	2222	2418	2830	2530	0	0	10000
ENA|OZ210030|OZ210030.1	1670000	1680000	0.479500	0.520500	2335	2512	2693	2460	0	0	10000
ENA|OZ210030|OZ210030.1	1680000	1690000	0.475300	0.524700	2331	2503	2744	2422	0	0	10000
ENA|OZ210030|OZ210030.1	1690000	1700000	0.474900	0.525100	2425	2553	2698	2324	0	0	10000
ENA|OZ210030|OZ210030.1	1700000	1710000	0.485000	0.515000	2429	2657	2493	2421	0	0	10000
ENA|OZ210030|OZ210030.1	1710000	1720000	0.474600	0.525400	2238	2852	2402	2508	0	0	10000
ENA|OZ210030|OZ210030.1	1720000	1730000	0.463700	0.536300	2295	2658	2705	2342	0	0	10000
ENA|OZ210030|OZ210030.1	1730000	1740000	0.483300	0.516700	2304	2694	2473	2529	0	0	10000
ENA|OZ210030|OZ210030.1	1740000	1750000	0.481800	0.518200	2520	2579	2603	2298	0	0	10000
ENA|OZ210030|OZ210030.1	1750000	1760000	0.473000	0.527000	2348	2650	2620	2382	0	0	10000
ENA|OZ210030|OZ210030.1	1760000	1770000	0.489100	0.510900	2376	2495	2614	2515	0	0	10000
ENA|OZ210030|OZ210030.1	1770000	1780000	0.492900	0.507100	2328	2528	2543	2601	0	0	10000
ENA|OZ210030|OZ210030.1	1780000	1790000	0.467700	0.532300	2336	2612	2711	2341	0	0	10000
ENA|OZ210030|OZ210030.1	1790000	1800000	0.472200	0.527800	2282	2609	2669	2440	0	0	10000
ENA|OZ210030|OZ210030.1	1800000	1810000	0.467200	0.532800	2353	2663	2665	2319	0	0	10000
ENA|OZ210030|OZ210030.1	1810000	1820000	0.482800	0.517200	2540	2555	2617	2288	0	0	10000
ENA|OZ210030|OZ210030.1	1820000	1830000	0.461700	0.538300	2364	2749	2634	2253	0	0	10000
ENA|OZ210030|OZ210030.1	1830000	1840000	0.475500	0.524500	2313	2584	2661	2442	0	0	10000
ENA|OZ210030|OZ210030.1	1840000	1850000	0.492400	0.507600	2470	2503	2573	2454	0	0	10000
ENA|OZ210030|OZ210030.1	1850000	1860000	0.485000	0.515000	2573	2583	2567	2277	0	0	10000
ENA|OZ210030|OZ210030.1	1860000	1870000	0.473200	0.526800	2405	2570	2698	2327	0	0	10000
ENA|OZ210030|OZ210030.1	1870000	1880000	0.488900	0.511100	2465	2568	2543	2424	0	0	10000
ENA|OZ210030|OZ210030.1	1880000	1890000	0.483600	0.516400	2418	2630	2534	2418	0	0	10000
ENA|OZ210030|OZ210030.1	1890000	1900000	0.472300	0.527700	2199	2713	2564	2524	0	0	10000
ENA|OZ210030|OZ210030.1	1900000	1910000	0.481700	0.518300	2447	2571	2612	2370	0	0	10000
ENA|OZ210030|OZ210030.1	1910000	1920000	0.476000	0.524000	2404	2603	2637	2356	0	0	10000
ENA|OZ210030|OZ210030.1	1920000	1930000	0.483100	0.516900	2328	2569	2600	2503	0	0	10000
ENA|OZ210030|OZ210030.1	1930000	1940000	0.475500	0.524500	2205	2495	2750	2550	0	0	10000
ENA|OZ210030|OZ210030.1	1940000	1950000	0.469900	0.530100	2417	2649	2652	2282	0	0	10000
ENA|OZ210030|OZ210030.1	1950000	1960000	0.469900	0.530100	2281	2547	2754	2418	0	0	10000
ENA|OZ210030|OZ210030.1	1960000	1970000	0.489700	0.510300	2416	2569	2534	2481	0	0	10000
ENA|OZ210030|OZ210030.1	1970000	1980000	0.464200	0.535800	2239	2622	2736	2403	0	0	10000
ENA|OZ210030|OZ210030.1	1980000	1990000	0.495300	0.504700	2383	2499	2548	2570	0	0	10000
ENA|OZ210030|OZ210030.1	1990000	2000000	0.467300	0.532700	2405	2648	2679	2268	0	0	10000
ENA|OZ210030|OZ210030.1	2000000	2010000	0.453900	0.546100	2470	2768	2693	2069	0	0	10000
ENA|OZ210030|OZ210030.1	2010000	2020000	0.453600	0.546400	2268	2762	2702	2268	0	0	10000
ENA|OZ210030|OZ210030.1	2020000	2030000	0.473000	0.527000	2132	2700	2570	2598	0	0	10000
ENA|OZ210030|OZ210030.1	2030000	2040000	0.464600	0.535400	2242	2752	2602	2404	0	0	10000
ENA|OZ210030|OZ210030.1	2040000	2050000	0.468400	0.531600	2114	2564	2752	2570	0	0	10000
ENA|OZ210030|OZ210030.1	2050000	2060000	0.471700	0.528300	2337	2611	2672	2380	0	0	10000
ENA|OZ210030|OZ210030.1	2060000	2070000	0.467000	0.533000	2234	2668	2662	2436	0	0	10000
ENA|OZ210030|OZ210030.1	2070000	2080000	0.465100	0.534900	2261	2537	2812	2390	0	0	10000
ENA|OZ210030|OZ210030.1	2080000	2090000	0.477400	0.522600	2301	2540	2686	2473	0	0	10000
ENA|OZ210030|OZ210030.1	2090000	2100000	0.467200	0.532800	2332	2687	2641	2340	0	0	10000
ENA|OZ210030|OZ210030.1	2100000	2110000	0.467600	0.532400	2058	2619	2705	2618	0	0	10000
ENA|OZ210030|OZ210030.1	2110000	2120000	0.460300	0.539700	2336	2617	2780	2267	0	0	10000
ENA|OZ210030|OZ210030.1	2120000	2130000	0.482600	0.517400	2276	2591	2583	2550	0	0	10000
ENA|OZ210030|OZ210030.1	2130000	2140000	0.463700	0.536300	2344	2625	2738	2293	0	0	10000
ENA|OZ210030|OZ210030.1	2140000	2150000	0.480000	0.520000	2332	2662	2538	2468	0	0	10000
ENA|OZ210030|OZ210030.1	2150000	2160000	0.478700	0.521300	2303	2320	2893	2484	0	0	10000
ENA|OZ210030|OZ210030.1	2160000	2170000	0.456500	0.543500	2168	2709	2726	2397	0	0	10000
ENA|OZ210030|OZ210030.1	2170000	2180000	0.468900	0.531100	2307	2574	2737	2382	0	0	10000
ENA|OZ210030|OZ210030.1	2180000	2190000	0.466700	0.533300	2081	2512	2821	2586	0	0	10000
ENA|OZ210030|OZ210030.1	2190000	2200000	0.489600	0.510400	2344	2255	2849	2552	0	0	10000
ENA|OZ210030|OZ210030.1	2200000	2210000	0.468300	0.531700	2228	2548	2769	2455	0	0	10000
ENA|OZ210030|OZ210030.1	2210000	2220000	0.477400	0.522600	2346	2457	2769	2428	0	0	10000
ENA|OZ210030|OZ210030.1	2220000	2230000	0.510000	0.490000	2438	2490	2410	2662	0	0	10000
ENA|OZ210030|OZ210030.1	2230000	2240000	0.511700	0.488300	2544	2385	2498	2573	0	0	10000
ENA|OZ210030|OZ210030.1	2240000	2250000	0.493300	0.506700	2402	2572	2495	2531	0	0	10000
ENA|OZ210030|OZ210030.1	2250000	2260000	0.527900	0.472100	2768	2353	2368	2511	0	0	10000
ENA|OZ210030|OZ210030.1	2260000	2270000	0.595200	0.404800	2811	1933	2115	3141	0	0	10000
ENA|OZ210030|OZ210030.1	2270000	2273945	0.515843	0.484157	1000	849	1061	1035	0	0	3945
ENA|OZ210031|OZ210031.1	0	10000	0.587200	0.412800	3102	1874	2254	2770	0	0	10000
ENA|OZ210031|OZ210031.1	10000	20000	0.563900	0.436100	2815	2289	2072	2824	0	0	10000
ENA|OZ210031|OZ210031.1	20000	30000	0.484700	0.515300	2413	2536	2617	2434	0	0	10000
ENA|OZ210031|OZ210031.1	30000	40000	0.497000	0.503000	2426	2515	2515	2544	0	0	10000
ENA|OZ210031|OZ210031.1	40000	50000	0.467000	0.533000	2427	2808	2522	2243	0	0	10000
ENA|OZ210031|OZ210031.1	50000	60000	0.454900	0.545100	2295	2744	2707	2254	0	0	10000
ENA|OZ210031|OZ210031.1	60000	70000	0.453400	0.546600	2275	2791	2675	2259	0	0	10000
ENA|OZ210031|OZ210031.1	70000	80000	0.464800	0.535200	2425	2707	2645	2223	0	0	10000
ENA|OZ210031|OZ210031.1	80000	90000	0.497800	0.502200	2452	2555	2467	2526	0	0	10000
ENA|OZ210031|OZ210031.1	90000	100000	0.480400	0.519600	2491	2539	2657	2313	0	0	10000
ENA|OZ210031|OZ210031.1	100000	110000	0.451000	0.549000	2216	2735	2755	2294	0	0	10000
ENA|OZ210031|OZ210031.1	110000	120000	0.495300	0.504700	2482	2618	2429	2471	0	0	10000
ENA|OZ210031|OZ210031.1	120000	130000	0.473600	0.526400	2394	2822	2442	2342	0	0	10000
ENA|OZ210031|OZ210031.1	130000	140000	0.486900	0.513100	2221	2660	2471	2648	0	0	10000
ENA|OZ210031|OZ210031.1	140000	150000	0.477600	0.522400	2484	2706	2518	2292	0	0	10000
ENA|OZ210031|OZ210031.1	150000	160000	0.479000	0.521000	2392	2597	2613	2398	0	0	10000
ENA|OZ210031|OZ210031.1	160000	170000	0.490700	0.509300	2454	2643	2450	2453	0	0	10000
ENA|OZ210031|OZ210031.1	170000	180000	0.478200	0.521800	2352	2608	2610	2430	0	0	10000
ENA|OZ210031|OZ210031.1	180000	190000	0.471300	0.528700	2120	2618	2669	2593	0	0	10000
ENA|OZ210031|OZ210031.1	190000	200000	0.476400	0.523600	2409	2668	2568	2355	0	0	10000
ENA|OZ210031|OZ210031.1	200000	210000	0.487000	0.513000	2566	2530	2600	2304	0	0	10000
ENA|OZ210031|OZ210031.1	210000	220000	0.470600	0.529400	2254	2761	2533	2452	0	0	10000
ENA|OZ210031|OZ210031.1	220000	230000	0.484700	0.515300	2444	2732	2421	2403	0	0	10000
ENA|OZ210031|OZ210031.1	230000	240000	0.458700	0.541300	2492	2731	2682	2095	0	0	10000
ENA|OZ210031|OZ210031.1	240000	250000	0.499000	0.501000	2623	2331	2679	2367	0	0	10000
ENA|OZ210031|OZ210031.1	250000	260000	0.485900	0.514100	2532	2523	2618	2327	0	0	10000
ENA|OZ210031|OZ210031.1	260000	270000	0.482800	0.517200	2596	2583	2589	2232	0	0	10000
ENA|OZ210031|OZ210031.1	270000	280000	0.470800	0.529200	2628	2721	2571	2080	0	0	10000
ENA|OZ210031|OZ210031.1	280000	290000	0.474400	0.525600	2470	2697	2559	2274	0	0	10000
ENA|OZ210031|OZ210031.1	290000	300000	0.474700	0.525300	2531	2581	2672	2216	0	0	10000
ENA|OZ210031|OZ210031.1	300000	310000	0.489800	0.510200	2414	2533	2569	2484	0	0	10000
ENA|OZ210031|OZ210031.1	310000	320000	0.490800	0.509200	2427	2639	2453	2481	0	0	10000
ENA|OZ210031|OZ210031.1	320000	330000	0.482700	0.517300	2359	2595	2578	2468	0	0	10000
ENA|OZ210031|OZ210031.1	330000	340000	0.474700	0.525300	2147	2739	2514	2600	0	0	10000
ENA|OZ210031|OZ210031.1	340000	350000	0.483800	0.516200	2391	2650	2512	2447	0	0	10000
ENA|OZ210031|OZ210031.1	350000	360000	0.464300	0.535700	2353	2720	2637	2290	0	0	10000
ENA|OZ210031|OZ210031.1	360000	370000	0.484700	0.515300	2424	2507	2646	2423	0	0	10000
ENA|OZ210031|OZ210031.1	370000	380000	0.509000	0.491000	2578	2521	2389	2512	0	0	10000
ENA|OZ210031|OZ210031.1	380000	390000	0.483700	0.516300	2390	2511	2652	2447	0	0	10000
ENA|OZ210031|OZ210031.1	390000	400000	0.498600	0.501400	2418	2568	2446	2568	0	0	10000
ENA|OZ210031|OZ210031.1	400000	410000	0.499100	0.500900	2591	2487	2522	2400	0	0	10000
ENA|OZ210031|OZ210031.1	410000	420000	0.487800	0.512200	2423	2634	2488	2455	0	0	10000
ENA|OZ210031|OZ210031.1	420000	430000	0.481300	0.518700	2583	2654	2533	2230	0	0	10000
ENA|OZ210031|OZ210031.1	430000	440000	0.479900	0.520100	2262	2632	2569	2537	0	0	10000
ENA|OZ210031|OZ210031.1	440000	450000	0.475200	0.524800	2236	2787	2461	2516	0	0	10000
ENA|OZ210031|OZ210031.1	450000	460000	0.466000	0.534000	2208	2719	2621	2452	0	0	10000
ENA|OZ210031|OZ210031.1	460000	470000	0.487700	0.512300	2371	2523	2600	2506	0	0	10000
ENA|OZ210031|OZ210031.1	470000	480000	0.464200	0.535800	2238	2664	2694	2404	0	0	10000
ENA|OZ210031|OZ210031.1	480000	490000	0.489100	0.510900	2475	2489	2620	2416	0	0	10000
ENA|OZ210031|OZ210031.1	490000	500000	0.484300	0.515700	2297	2652	2505	2546	0	0	10000
ENA|OZ210031|OZ210031.1	500000	510000	0.485800	0.514200	2447	2492	2650	2411	0	0	10000
ENA|OZ210031|OZ210031.1	510000	520000	0.457900	0.542100	2313	2628	2793	2266	0	0	10000
ENA|OZ210031|OZ210031.1	520000	530000	0.470000	0.530000	2347	2790	2510	2353	0	0	10000
ENA|OZ210031|OZ210031.1	530000	540000	0.468900	0.531100	2392	2624	2687	2297	0	0	10000
ENA|OZ210031|OZ210031.1	540000	550000	0.483400	0.516600	2379	2663	2503	2455	0	0	10000
ENA|OZ210031|OZ210031.1	550000	560000	0.477600	0.522400	2355	2741	2483	2421	0	0	10000
ENA|OZ210031|OZ210031.1	560000	570000	0.482700	0.517300	2468	2590	2583	2359	0	0	10000
ENA|OZ210031|OZ210031.1	570000	580000	0.456900	0.543100	2339	2905	2526	2230	0	0	10000
ENA|OZ210031|OZ210031.1	580000	590000	0.470400	0.529600	2318	2552	2744	2386	0	0	10000
ENA|OZ210031|OZ210031.1	590000	600000	0.487700	0.512300	2251	2557	2566	2626	0	0	10000
ENA|OZ210031|OZ210031.1	600000	610000	0.489100	0.510900	2556	2581	2528	2335	0	0	10000
ENA|OZ210031|OZ210031.1	610000	620000	0.483400	0.516600	2411	2553	2613	2423	0	0	10000
ENA|OZ210031|OZ210031.1	620000	630000	0.470600	0.529400	2474	2693	2601	2232	0	0	10000
ENA|OZ210031|OZ210031.1	630000	640000	0.484200	0.515800	2436	2536	2622	2406	0	0	10000
ENA|OZ210031|OZ210031.1	640000	650000	0.485700	0.514300	2464	2476	2667	2393	0	0	10000
ENA|OZ210031|OZ210031.1	650000	660000	0.473500	0.526500	2301	2788	2477	2434	0	0	10000
ENA|OZ210031|OZ210031.1	660000	670000	0.484000	0.516000	2586	2632	2528	2254	0	0	10000
ENA|OZ210031|OZ210031.1	670000	680000	0.468800	0.531200	2183	2733	2579	2505	0	0	10000
ENA|OZ210031|OZ210031.1	680000	690000	0.464600	0.535400	2325	2651	2703	2321	0	0	10000
ENA|OZ210031|OZ210031.1	690000	700000	0.488800	0.511200	2417	2519	2593	2471	0	0	10000
ENA|OZ210031|OZ210031.1	700000	710000	0.484000	0.516000	2516	2687	2473	2324	0	0	10000
ENA|OZ210031|OZ210031.1	710000	720000	0.475700	0.524300	2385	2643	2600	2372	0	0	10000
ENA|OZ210031|OZ210031.1	720000	730000	0.478800	0.521200	2348	2577	2635	2440	0	0	10000
ENA|OZ210031|OZ210031.1	730000	740000	0.474500	0.525500	2565	2594	2661	2180	0	0	10000
ENA|OZ210031|OZ210031.1	740000	750000	0.489400	0.510600	2421	2549	2557	2473	0	0	10000
ENA|OZ210031|OZ210031.1	750000	760000	0.478500	0.521500	2279	2663	2552	2506	0	0	10000
ENA|OZ210031|OZ210031.1	760000	770000	0.500800	0.499200	2573	2506	2486	2435	0	0	10000
ENA|OZ210031|OZ210031.1	770000	780000	0.468800	0.531200	2488	2835	2477	2200	0	0	10000
ENA|OZ210031|OZ210031.1	780000	790000	0.479900	0.520100	2344	2542	2659	2455	0	0	10000
ENA|OZ210031|OZ210031.1	790000	800000	0.482400	0.517600	2543	2642	2534	2281	0	0	10000
ENA|OZ210031|OZ210031.1	800000	810000	0.480100	0.519900	2221	2637	2562	2580	0	0	10000
ENA|OZ210031|OZ210031.1	810000	820000	0.499300	0.500700	2524	2543	2464	2469	0	0	10000
ENA|OZ210031|OZ210031.1	820000	830000	0.460300	0.539700	2407	2678	2719	2196	0	0	10000
ENA|OZ210031|OZ210031.1	830000	840000	0.494100	0.505900	2573	2446	2613	2368	0	0	10000
ENA|OZ210031|OZ210031.1	840000	850000	0.473500	0.526500	2349	2526	2739	2386	0	0	10000
ENA|OZ210031|OZ210031.1	850000	860000	0.479800	0.520200	2566	2654	2548	2232	0	0	10000
ENA|OZ210031|OZ210031.1	860000	870000	0.474700	0.525300	2376	2592	2661	2371	0	0	10000
ENA|OZ210031|OZ210031.1	870000	880000	0.483400	0.516600	2300	2657	2509	2534	0	0	10000
ENA|OZ210031|OZ210031.1	880000	890000	0.488700	0.511300	2410	2591	2522	2477	0	0	10000
ENA|OZ210031|OZ210031.1	890000	900000	0.483300	0.516700	2335	2612	2555	2498	0	0	10000
ENA|OZ210031|OZ210031.1	900000	910000	0.479900	0.520100	2209	2581	2620	2590	0	0	10000
ENA|OZ210031|OZ210031.1	910000	920000	0.476300	0.523700	2370	2602	2635	2393	0	0	10000
ENA|OZ210031|OZ210031.1	920000	930000	0.475500	0.524500	2498	2753	2492	2257	0	0	10000
ENA|OZ210031|OZ210031.1	930000	940000	0.478400	0.521600	2461	2582	2634	2323	0	0	10000
ENA|OZ210031|OZ210031.1	940000	950000	0.477800	0.522200	2369	2584	2638	2409	0	0	10000
ENA|OZ210031|OZ210031.1	950000	960000	0.478700	0.521300	2279	2649	2564	2508	0	0	10000
ENA|OZ210031|OZ210031.1	960000	970000	0.469100	0.530900	2292	2624	2685	2399	0	0	10000
ENA|OZ210031|OZ210031.1	970000	980000	0.487300	0.512700	2176	2774	2353	2697	0	0	10000
ENA|OZ210031|OZ210031.1	980000	990000	0.497600	0.502400	2509	2430	2594	2467	0	0	10000
ENA|OZ210031|OZ210031.1	990000	1000000	0.469800	0.530200	2396	2603	2699	2302	0	0	10000
ENA|OZ210031|OZ210031.1	1000000	1010000	0.496200	0.503800	2476	2442	2596	2486	0	0	10000
ENA|OZ210031|OZ210031.1	1010000	1020000	0.475700	0.524300	2456	2746	2497	2301	0	0	10000
ENA|OZ210031|OZ210031.1	1020000	1030000	0.462800	0.537200	2417	2681	2691	2211	0	0	10000
ENA|OZ210031|OZ210031.1	1030000	1040000	0.478500	0.521500	2478	2571	2644	2307	0	0	10000
ENA|OZ210031|OZ210031.1	1040000	1050000	0.468600	0.531400	2409	2714	2600	2277	0	0	10000
ENA|OZ210031|OZ210031.1	1050000	1060000	0.491500	0.508500	2507	2485	2600	2408	0	0	10000
ENA|OZ210031|OZ210031.1	1060000	1070000	0.480800	0.519200	2446	2504	2688	2362	0	0	10000
ENA|OZ210031|OZ210031.1	1070000	1080000	0.484900	0.515100	2525	2548	2603	2324	0	0	10000
ENA|OZ210031|OZ210031.1	1080000	1090000	0.475200	0.524800	2540	2667	2581	2212	0	0	10000
ENA|OZ210031|OZ210031.1	1090000	1100000	0.477700	0.522300	2267	2603	2620	2510	0	0	10000
ENA|OZ210031|OZ210031.1	1100000	1110000	0.476500	0.523500	2608	2612	2623	2157	0	0	10000
ENA|OZ210031|OZ210031.1	1110000	1120000	0.488900	0.511100	2401	2465	2646	2488	0	0	10000
ENA|OZ210031|OZ210031.1	1120000	1130000	0.490500	0.509500	2443	2642	2453	2462	0	0	10000
ENA|OZ210031|OZ210031.1	1130000	1140000	0.482000	0.518000	2400	2677	2503	2420	0	0	10000
ENA|OZ210031|OZ210031.1	1140000	1150000	0.464700	0.535300	2338	2797	2556	2309	0	0	10000
ENA|OZ210031|OZ210031.1	1150000	1160000	0.478900	0.521100	2446	2588	2623	2343	0	0	10000
ENA|OZ210031|OZ210031.1	1160000	1170000	0.486500	0.513500	2520	2592	2543	2345	0	0	10000
ENA|OZ210031|OZ210031.1	1170000	1180000	0.484600	0.515400	2462	2534	2620	2384	0	0	10000
ENA|OZ210031|OZ210031.1	1180000	1190000	0.485700	0.514300	2363	2661	2482	2494	0	0	10000
ENA|OZ210031|OZ210031.1	1190000	1200000	0.468400	0.531600	2303	2514	2802	2381	0	0	10000
ENA|OZ210031|OZ210031.1	1200000	1210000	0.474200	0.525800	2384	2598	2660	2358	0	0	10000
ENA|OZ210031|OZ210031.1	1210000	1220000	0.477400	0.522600	2421	2612	2614	2353	0	0	10000
ENA|OZ210031|OZ210031.1	1220000	1230000	0.491100	0.508900	2442	2556	2533	2469	0	0	10000
ENA|OZ210031|OZ210031.1	1230000	1240000	0.489800	0.510200	2591	2561	2541	2307	0	0	10000
ENA|OZ210031|OZ210031.1	1240000	1250000	0.482000	0.518000	2516	2518	2662	2304	0	0	10000
ENA|OZ210031|OZ210031.1	1250000	1260000	0.467800	0.532200	2605	2761	2561	2073	0	0	10000
ENA|OZ210031|OZ210031.1	1260000	1270000	0.470400	0.529600	2432	2632	2664	2272	0	0	10000
ENA|OZ210031|OZ210031.1	1270000	1280000	0.463100	0.536900	2390	2670	2699	2241	0	0	10000
ENA|OZ210031|OZ210031.1	1280000	1290000	0.494500	0.505500	2354	2591	2464	2591	0	0	10000
ENA|OZ210031|OZ210031.1	1290000	1300000	0.487600	0.512400	2310	2680	2444	2566	0	0	10000
ENA|OZ210031|OZ210031.1	1300000	1310000	0.497100	0.502900	2478	2491	2538	2493	0	0	10000
ENA|OZ210031|OZ210031.1	1310000	1320000	0.485100	0.514900	2458	2515	2634	2393	0	0	10000
ENA|OZ210031|OZ210031.1	1320000	1330000	0.495400	0.504600	2392	2499	2547	2562	0	0	10000
ENA|OZ210031|OZ210031.1	1330000	1340000	0.486100	0.513900	2504	2632	2507	2357	0	0	10000
ENA|OZ210031|OZ210031.1	1340000	1350000	0.492400	0.507600	2398	2368	2708	2526	0	0	10000
ENA|OZ210031|OZ210031.1	1350000	1360000	0.476700	0.523300	2527	2652	2581	2240	0	0	10000
ENA|OZ210031|OZ210031.1	1360000	1370000	0.468700	0.531300	2355	2703	2610	2332	0	0	10000
ENA|OZ210031|OZ210031.1	1370000	1380000	0.480900	0.519100	2488	2649	2542	2321	0	0	10000
ENA|OZ210031|OZ210031.1	1380000	1390000	0.487900	0.512100	2369	2579	2542	2510	0	0	10000
ENA|OZ210031|OZ210031.1	1390000	1400000	0.476100	0.523900	2573	2576	2663	2188	0	0	10000
ENA|OZ210031|OZ210031.1	1400000	1410000	0.468100	0.531900	2308	2558	2761	2373	0	0	10000
ENA|OZ210031|OZ210031.1	1410000	1420000	0.463300	0.536700	2216	2656	2711	2417	0	0	10000
ENA|OZ210031|OZ210031.1	1420000	1430000	0.488800	0.511200	2418	2549	2563	2470	0	0	10000
ENA|OZ210031|OZ210031.1	1430000	1440000	0.481300	0.518700	2391	2743	2444	2422	0	0	10000
ENA|OZ210031|OZ210031.1	1440000	1450000	0.467300	0.532700	2205	2615	2712	2468	0	0	10000
ENA|OZ210031|OZ210031.1	1450000	1460000	0.489600	0.510400	2552	2583	2521	2344	0	0	10000
ENA|OZ210031|OZ210031.1	1460000	1470000	0.460400	0.539600	2326	2643	2753	2278	0	0	10000
ENA|OZ210031|OZ210031.1	1470000	1480000	0.469300	0.530700	2402	2575	2732	2291	0	0	10000
ENA|OZ210031|OZ210031.1	1480000	1490000	0.483300	0.516700	2411	2633	2534	2422	0	0	10000
ENA|OZ210031|OZ210031.1	1490000	1500000	0.491400	0.508600	2425	2529	2557	2489	0	0	10000
ENA|OZ210031|OZ210031.1	1500000	1510000	0.479400	0.520600	2676	2466	2740	2118	0	0	10000
ENA|OZ210031|OZ210031.1	1510000	1520000	0.460000	0.540000	2268	2636	2764	2332	0	0	10000
ENA|OZ210031|OZ210031.1	1520000	1530000	0.478300	0.521700	2467	2675	2542	2316	0	0	10000
ENA|OZ210031|OZ210031.1	1530000	1540000	0.499000	0.501000	2496	2525	2485	2494	0	0	10000
ENA|OZ210031|OZ210031.1	1540000	1550000	0.481800	0.518200	2339	2636	2546	2479	0	0	10000
ENA|OZ210031|OZ210031.1	1550000	1560000	0.484500	0.515500	2724	2506	2649	2121	0	0	10000
