#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
scaffold_2	480000	490000	0.476000	0.524000	2443	2582	2658	2317	0	0	10000
scaffold_2	490000	500000	0.482200	0.517800	2487	2695	2483	2335	0	0	10000
scaffold_2	500000	510000	0.481500	0.518500	2425	2500	2685	2390	0	0	10000
scaffold_2	510000	520000	0.487100	0.512900	2452	2507	2622	2419	0	0	10000
scaffold_2	520000	530000	0.481400	0.518600	2437	2668	2518	2377	0	0	10000
scaffold_2	530000	540000	0.477300	0.522700	2451	2665	2562	2322	0	0	10000
scaffold_2	540000	550000	0.479400	0.520600	2241	2656	2550	2553	0	0	10000
scaffold_2	550000	560000	0.457900	0.542100	2350	2763	2658	2229	0	0	10000
scaffold_2	560000	570000	0.481300	0.518700	2380	2543	2644	2433	0	0	10000
scaffold_2	570000	580000	0.487500	0.512500	2459	2625	2500	2416	0	0	10000
scaffold_2	580000	590000	0.467800	0.532200	2379	2752	2570	2299	0	0	10000
scaffold_2	590000	600000	0.481800	0.518200	2317	2557	2625	2501	0	0	10000
scaffold_2	600000	610000	0.477500	0.522500	2612	2526	2699	2163	0	0	10000
scaffold_2	610000	620000	0.490600	0.509400	2462	2609	2485	2444	0	0	10000
scaffold_2	620000	630000	0.483700	0.516300	2310	2680	2483	2527	0	0	10000
scaffold_2	630000	640000	0.494600	0.505400	2429	2475	2579	2517	0	0	10000
scaffold_2	640000	650000	0.479900	0.520100	2549	2740	2461	2250	0	0	10000
scaffold_2	650000	660000	0.474300	0.525700	2325	2596	2661	2418	0	0	10000
scaffold_2	660000	670000	0.473200	0.526800	2588	2660	2608	2144	0	0	10000
scaffold_2	670000	680000	0.486600	0.513400	2367	2656	2478	2499	0	0	10000
scaffold_2	680000	690000	0.498300	0.501700	2263	2503	2514	2720	0	0	10000
scaffold_2	690000	700000	0.458600	0.541400	2438	2745	2669	2148	0	0	10000
scaffold_2	700000	710000	0.490800	0.509200	2518	2397	2695	2390	0	0	10000
scaffold_2	710000	720000	0.477400	0.522600	2519	2517	2709	2255	0	0	10000
scaffold_2	720000	730000	0.477900	0.522100	2476	2630	2591	2303	0	0	10000
scaffold_2	730000	740000	0.475800	0.524200	2397	2601	2641	2361	0	0	10000
scaffold_2	740000	750000	0.480300	0.519700	2359	2693	2504	2444	0	0	10000
scaffold_2	750000	760000	0.490400	0.509600	2400	2582	2514	2504	0	0	10000
scaffold_2	760000	770000	0.488300	0.511700	2342	2516	2601	2541	0	0	10000
scaffold_2	770000	780000	0.481900	0.518100	2203	2686	2495	2616	0	0	10000
scaffold_2	780000	790000	0.471400	0.528600	2323	2599	2687	2391	0	0	10000
scaffold_2	790000	800000	0.476800	0.523200	2548	2691	2541	2220	0	0	10000
scaffold_2	800000	810000	0.477000	0.523000	2430	2654	2576	2340	0	0	10000
scaffold_2	810000	820000	0.487000	0.513000	2450	2477	2653	2420	0	0	10000
scaffold_2	820000	830000	0.464100	0.535900	2113	2705	2654	2528	0	0	10000
scaffold_2	830000	840000	0.476600	0.523400	2452	2633	2601	2314	0	0	10000
scaffold_2	840000	850000	0.487600	0.512400	2166	2757	2367	2710	0	0	10000
scaffold_2	850000	860000	0.488100	0.511900	2425	2547	2572	2456	0	0	10000
scaffold_2	860000	870000	0.479600	0.520400	2436	2623	2581	2360	0	0	10000
scaffold_2	870000	880000	0.490100	0.509900	2412	2413	2686	2489	0	0	10000
scaffold_2	880000	890000	0.480500	0.519500	2496	2690	2505	2309	0	0	10000
scaffold_2	890000	900000	0.454700	0.545300	2313	2695	2758	2234	0	0	10000
scaffold_2	900000	910000	0.481700	0.518300	2520	2618	2565	2297	0	0	10000
scaffold_2	910000	920000	0.466000	0.534000	2489	2679	2661	2171	0	0	10000
scaffold_2	920000	930000	0.487700	0.512300	2391	2497	2626	2486	0	0	10000
scaffold_2	930000	940000	0.484200	0.515800	2469	2439	2719	2373	0	0	10000
scaffold_2	940000	950000	0.487200	0.512800	2581	2594	2534	2291	0	0	10000
scaffold_2	950000	960000	0.472800	0.527200	2454	2691	2581	2274	0	0	10000
scaffold_2	960000	970000	0.477500	0.522500	2302	2596	2629	2473	0	0	10000
scaffold_2	970000	980000	0.475000	0.525000	2562	2578	2672	2188	0	0	10000
scaffold_2	980000	990000	0.479200	0.520800	2408	2566	2642	2384	0	0	10000
scaffold_2	990000	1000000	0.493000	0.507000	2464	2597	2473	2466	0	0	10000
scaffold_2	1000000	1010000	0.492600	0.507400	2402	2608	2466	2524	0	0	10000
scaffold_2	1010000	1020000	0.464900	0.535100	2457	2859	2492	2192	0	0	10000
scaffold_2	1020000	1030000	0.465800	0.534200	2293	2594	2748	2365	0	0	10000
scaffold_2	1030000	1040000	0.489900	0.510100	2541	2612	2489	2358	0	0	10000
scaffold_2	1040000	1050000	0.491500	0.508500	2591	2540	2545	2324	0	0	10000
scaffold_2	1050000	1060000	0.482600	0.517400	2314	2564	2610	2512	0	0	10000
scaffold_2	1060000	1070000	0.467900	0.532100	2284	2583	2738	2395	0	0	10000
scaffold_2	1070000	1080000	0.477700	0.522300	2302	2558	2665	2475	0	0	10000
scaffold_2	1080000	1090000	0.481100	0.518900	2525	2665	2524	2286	0	0	10000
scaffold_2	1090000	1100000	0.481900	0.518100	2383	2564	2617	2436	0	0	10000
scaffold_2	1100000	1110000	0.489000	0.511000	2605	2523	2587	2285	0	0	10000
scaffold_2	1110000	1120000	0.475800	0.524200	2468	2570	2672	2290	0	0	10000
scaffold_2	1120000	1130000	0.484300	0.515700	2595	2698	2459	2248	0	0	10000
scaffold_2	1130000	1140000	0.471400	0.528600	2521	2582	2704	2193	0	0	10000
scaffold_2	1140000	1150000	0.461300	0.538700	2444	2700	2687	2169	0	0	10000
scaffold_2	1150000	1160000	0.485300	0.514700	2396	2607	2540	2457	0	0	10000
scaffold_2	1160000	1170000	0.490800	0.509200	2274	2731	2361	2634	0	0	10000
scaffold_2	1170000	1180000	0.496900	0.503100	2456	2497	2534	2513	0	0	10000
scaffold_2	1180000	1190000	0.491800	0.508200	2455	2482	2600	2463	0	0	10000
scaffold_2	1190000	1200000	0.485700	0.514300	2381	2453	2690	2476	0	0	10000
scaffold_2	1200000	1210000	0.482000	0.518000	2411	2663	2517	2409	0	0	10000
scaffold_2	1210000	1220000	0.487100	0.512900	2457	2388	2741	2414	0	0	10000
scaffold_2	1220000	1230000	0.491900	0.508100	2529	2659	2422	2390	0	0	10000
scaffold_2	1230000	1240000	0.466600	0.533400	2400	2680	2654	2266	0	0	10000
scaffold_2	1240000	1250000	0.489100	0.510900	2552	2509	2600	2339	0	0	10000
scaffold_2	1250000	1260000	0.475700	0.524300	2274	2712	2531	2483	0	0	10000
scaffold_2	1260000	1270000	0.477800	0.522200	2469	2642	2580	2309	0	0	10000
scaffold_2	1270000	1280000	0.467400	0.532600	2436	2488	2838	2238	0	0	10000
scaffold_2	1280000	1290000	0.478500	0.521500	2307	2615	2600	2478	0	0	10000
scaffold_2	1290000	1300000	0.475400	0.524600	2364	2605	2641	2390	0	0	10000
scaffold_2	1300000	1310000	0.481800	0.518200	2385	2724	2458	2433	0	0	10000
scaffold_2	1310000	1320000	0.461700	0.538300	2211	2609	2774	2406	0	0	10000
scaffold_2	1320000	1330000	0.480900	0.519100	2393	2573	2618	2416	0	0	10000
scaffold_2	1330000	1340000	0.469700	0.530300	2478	2677	2626	2219	0	0	10000
scaffold_2	1340000	1350000	0.467700	0.532300	2295	2742	2581	2382	0	0	10000
scaffold_2	1350000	1360000	0.482900	0.517100	2432	2436	2735	2397	0	0	10000
scaffold_2	1360000	1370000	0.481300	0.518700	2428	2576	2611	2385	0	0	10000
scaffold_2	1370000	1380000	0.481700	0.518300	2652	2490	2693	2165	0	0	10000
scaffold_2	1380000	1390000	0.473300	0.526700	2350	2706	2561	2383	0	0	10000
scaffold_2	1390000	1400000	0.469400	0.530600	2327	2683	2623	2367	0	0	10000
scaffold_2	1400000	1410000	0.494900	0.505100	2449	2496	2555	2500	0	0	10000
scaffold_2	1410000	1420000	0.487600	0.512400	2526	2570	2554	2350	0	0	10000
scaffold_2	1420000	1430000	0.484900	0.515100	2581	2532	2619	2268	0	0	10000
scaffold_2	1430000	1440000	0.476800	0.523200	2456	2648	2584	2312	0	0	10000
scaffold_2	1440000	1450000	0.458800	0.541200	2106	2599	2813	2482	0	0	10000
scaffold_2	1450000	1460000	0.474800	0.525200	2362	2632	2620	2386	0	0	10000
scaffold_2	1460000	1470000	0.495200	0.504800	2373	2460	2588	2579	0	0	10000
scaffold_2	1470000	1480000	0.478100	0.521900	2531	2705	2514	2250	0	0	10000
scaffold_2	1480000	1490000	0.478600	0.521400	2605	2623	2591	2181	0	0	10000
scaffold_2	1490000	1500000	0.554800	0.445200	2729	2280	2172	2819	0	0	10000
scaffold_2	1500000	1510000	0.616800	0.383200	2834	2042	1790	3334	0	0	10000
scaffold_2	1510000	1520000	0.607300	0.392700	2792	2160	1767	3281	0	0	10000
scaffold_2	1520000	1530000	0.616400	0.383600	3306	1814	2022	2858	0	0	10000
scaffold_2	1530000	1540000	0.626500	0.373500	3385	1778	1957	2880	0	0	10000
scaffold_2	1540000	1550000	0.620600	0.379400	2937	1937	1857	3269	0	0	10000
scaffold_2	1550000	1560000	0.597800	0.402200	3135	1846	2176	2843	0	0	10000
scaffold_2	1560000	1570000	0.553700	0.446300	2988	2025	2438	2549	0	0	10000
scaffold_2	1570000	1580000	0.532700	0.467300	2694	2306	2367	2633	0	0	10000
scaffold_2	1580000	1590000	0.475500	0.524500	2418	2658	2587	2337	0	0	10000
scaffold_2	1590000	1600000	0.483200	0.516800	2444	2560	2608	2388	0	0	10000
scaffold_2	1600000	1610000	0.484500	0.515500	2493	2577	2578	2352	0	0	10000
scaffold_2	1610000	1620000	0.467500	0.532500	2139	2507	2818	2536	0	0	10000
scaffold_2	1620000	1630000	0.511000	0.489000	2538	2498	2392	2572	0	0	10000
scaffold_2	1630000	1640000	0.494100	0.505900	2509	2585	2474	2432	0	0	10000
scaffold_2	1640000	1650000	0.541400	0.458600	2448	2279	2307	2966	0	0	10000
scaffold_2	1650000	1660000	0.491300	0.508700	2402	2485	2602	2511	0	0	10000
scaffold_2	1660000	1670000	0.467900	0.532100	2364	2550	2771	2315	0	0	10000
scaffold_2	1670000	1680000	0.469100	0.530900	2361	2746	2563	2330	0	0	10000
scaffold_2	1680000	1690000	0.482700	0.517300	2239	2595	2578	2588	0	0	10000
scaffold_2	1690000	1700000	0.485200	0.514800	2449	2514	2634	2403	0	0	10000
scaffold_2	1700000	1710000	0.478100	0.521900	2278	2419	2800	2503	0	0	10000
scaffold_2	1710000	1720000	0.484100	0.515900	2337	2474	2685	2504	0	0	10000
scaffold_2	1720000	1730000	0.507400	0.492600	2467	2360	2566	2607	0	0	10000
scaffold_2	1730000	1740000	0.528100	0.471900	2504	2366	2353	2777	0	0	10000
scaffold_2	1740000	1750000	0.498000	0.502000	2480	2432	2588	2500	0	0	10000
scaffold_2	1750000	1760000	0.464500	0.535500	2238	2507	2848	2407	0	0	10000
scaffold_2	1760000	1770000	0.524400	0.475600	2396	2375	2381	2848	0	0	10000
scaffold_2	1770000	1780000	0.508500	0.491500	2676	2222	2693	2409	0	0	10000
scaffold_2	1780000	1790000	0.513700	0.486300	2369	2609	2254	2768	0	0	10000
scaffold_2	1790000	1800000	0.499200	0.500800	2371	2555	2453	2621	0	0	10000
scaffold_2	1800000	1810000	0.485000	0.515000	2489	2694	2456	2361	0	0	10000
scaffold_2	1810000	1820000	0.516700	0.483300	2860	2436	2397	2307	0	0	10000
scaffold_2	1820000	1830000	0.471000	0.529000	2665	2606	2684	2045	0	0	10000
scaffold_2	1830000	1840000	0.461500	0.538500	2357	2673	2712	2258	0	0	10000
scaffold_2	1840000	1850000	0.479800	0.520200	2363	2310	2892	2435	0	0	10000
scaffold_2	1850000	1860000	0.464300	0.535700	2428	2460	2897	2215	0	0	10000
scaffold_2	1860000	1870000	0.464500	0.525500	2262	2661	2594	2383	100	0	10000
scaffold_2	1870000	1880000	0.497600	0.502400	2466	2532	2492	2510	0	0	10000
scaffold_2	1880000	1890000	0.567300	0.432700	3161	2062	2265	2512	0	0	10000
scaffold_2	1890000	1900000	0.586000	0.414000	2985	2048	2092	2875	0	0	10000
scaffold_2	1900000	1910000	0.521600	0.478400	2722	2323	2461	2494	0	0	10000
scaffold_2	1910000	1920000	0.583900	0.416100	3329	1738	2423	2510	0	0	10000
scaffold_2	1920000	1930000	0.509800	0.490200	2540	2462	2440	2558	0	0	10000
scaffold_2	1930000	1940000	0.491000	0.509000	2340	2420	2670	2570	0	0	10000
scaffold_2	1940000	1950000	0.536800	0.463200	2669	2451	2181	2699	0	0	10000
scaffold_2	1950000	1960000	0.503700	0.496300	2470	2309	2654	2567	0	0	10000
scaffold_2	1960000	1970000	0.503600	0.496400	2436	2423	2541	2600	0	0	10000
scaffold_2	1970000	1980000	0.476200	0.523800	2395	2570	2668	2367	0	0	10000
scaffold_2	1980000	1990000	0.521100	0.478900	2351	2394	2395	2860	0	0	10000
scaffold_2	1990000	2000000	0.574000	0.426000	2943	2203	2057	2797	0	0	10000
scaffold_2	2000000	2010000	0.604100	0.395900	3440	1926	2033	2601	0	0	10000
scaffold_2	2010000	2020000	0.497000	0.503000	2446	2582	2448	2524	0	0	10000
scaffold_2	2020000	2030000	0.540600	0.459400	2732	2287	2307	2674	0	0	10000
scaffold_2	2030000	2040000	0.535000	0.465000	2289	2547	2103	3061	0	0	10000
scaffold_2	2040000	2050000	0.486000	0.514000	2416	2630	2510	2444	0	0	10000
scaffold_2	2050000	2060000	0.517900	0.482100	2617	2368	2453	2562	0	0	10000
scaffold_2	2060000	2070000	0.510000	0.490000	2417	2457	2443	2683	0	0	10000
scaffold_2	2070000	2080000	0.504700	0.495300	2608	2394	2559	2439	0	0	10000
scaffold_2	2080000	2090000	0.518700	0.481300	2602	2505	2308	2585	0	0	10000
scaffold_2	2090000	2100000	0.503600	0.496400	2378	2403	2561	2658	0	0	10000
scaffold_2	2100000	2110000	0.507300	0.492700	2462	2467	2460	2611	0	0	10000
scaffold_2	2110000	2120000	0.544900	0.455100	2810	2291	2260	2639	0	0	10000
scaffold_2	2120000	2130000	0.526400	0.473600	2522	2392	2344	2742	0	0	10000
scaffold_2	2130000	2140000	0.512700	0.487300	2827	2568	2305	2300	0	0	10000
scaffold_2	2140000	2150000	0.518300	0.481700	2546	2465	2352	2637	0	0	10000
scaffold_2	2150000	2160000	0.578600	0.421400	2857	2030	2184	2929	0	0	10000
scaffold_2	2160000	2170000	0.544300	0.455700	2726	2260	2297	2717	0	0	10000
scaffold_2	2170000	2180000	0.527400	0.472600	2572	2362	2364	2702	0	0	10000
scaffold_2	2180000	2190000	0.547000	0.453000	2864	2309	2221	2606	0	0	10000
scaffold_2	2190000	2200000	0.640100	0.359900	2985	1882	1717	3416	0	0	10000
scaffold_2	2200000	2210000	0.578800	0.421200	2843	2058	2154	2945	0	0	10000
scaffold_2	2210000	2220000	0.511300	0.488700	2513	2378	2509	2600	0	0	10000
scaffold_2	2220000	2230000	0.497800	0.502200	2495	2667	2355	2483	0	0	10000
scaffold_2	2230000	2240000	0.492500	0.507500	2523	2610	2465	2402	0	0	10000
scaffold_2	2240000	2250000	0.486500	0.513500	2400	2691	2444	2465	0	0	10000
scaffold_2	2250000	2260000	0.468600	0.531400	2404	2748	2566	2282	0	0	10000
scaffold_2	2260000	2270000	0.473500	0.526500	2474	2697	2568	2261	0	0	10000
scaffold_2	2270000	2280000	0.493500	0.506500	2466	2675	2390	2469	0	0	10000
scaffold_2	2280000	2290000	0.463100	0.536900	2378	2578	2791	2253	0	0	10000
scaffold_2	2290000	2300000	0.489400	0.510600	2566	2653	2453	2328	0	0	10000
scaffold_2	2300000	2310000	0.486200	0.513800	2562	2525	2613	2300	0	0	10000
scaffold_2	2310000	2320000	0.477900	0.522100	2372	2471	2750	2407	0	0	10000
scaffold_2	2320000	2330000	0.499800	0.500200	2550	2566	2436	2448	0	0	10000
scaffold_2	2330000	2340000	0.504000	0.496000	2669	2664	2296	2371	0	0	10000
scaffold_2	2340000	2350000	0.475100	0.524900	2489	2721	2528	2262	0	0	10000
scaffold_2	2350000	2360000	0.462200	0.537800	2442	2818	2560	2180	0	0	10000
scaffold_2	2360000	2370000	0.474000	0.526000	2530	2554	2706	2210	0	0	10000
scaffold_2	2370000	2380000	0.477800	0.522200	2408	2549	2673	2370	0	0	10000
scaffold_2	2380000	2390000	0.463400	0.536600	2214	2516	2850	2420	0	0	10000
scaffold_2	2390000	2400000	0.463900	0.536100	2243	2679	2682	2396	0	0	10000
scaffold_2	2400000	2410000	0.500100	0.499900	2555	2731	2268	2446	0	0	10000
scaffold_2	2410000	2420000	0.456600	0.543400	2295	2665	2769	2271	0	0	10000
scaffold_2	2420000	2430000	0.470000	0.530000	2216	2651	2649	2484	0	0	10000
scaffold_2	2430000	2440000	0.493200	0.506800	2493	2611	2457	2439	0	0	10000
scaffold_2	2440000	2450000	0.476900	0.523100	2299	2662	2569	2470	0	0	10000
scaffold_2	2450000	2460000	0.480700	0.519300	2280	2573	2620	2527	0	0	10000
scaffold_2	2460000	2470000	0.501400	0.498600	2543	2473	2513	2471	0	0	10000
scaffold_2	2470000	2480000	0.476000	0.524000	2486	2603	2637	2274	0	0	10000
scaffold_2	2480000	2490000	0.496900	0.503100	2476	2542	2489	2493	0	0	10000
scaffold_2	2490000	2500000	0.478200	0.521800	2511	2619	2599	2271	0	0	10000
scaffold_2	2500000	2510000	0.476300	0.523700	2387	2737	2500	2376	0	0	10000
scaffold_2	2510000	2520000	0.472100	0.527900	2337	2515	2764	2384	0	0	10000
scaffold_2	2520000	2530000	0.505000	0.495000	2468	2423	2527	2582	0	0	10000
scaffold_2	2530000	2540000	0.475600	0.524400	2230	2706	2538	2526	0	0	10000
scaffold_2	2540000	2550000	0.481300	0.518700	2482	2710	2477	2331	0	0	10000
scaffold_2	2550000	2560000	0.482500	0.517500	2415	2576	2599	2410	0	0	10000
scaffold_2	2560000	2570000	0.471400	0.528600	2414	2637	2649	2300	0	0	10000
scaffold_2	2570000	2580000	0.479700	0.520300	2385	2627	2576	2412	0	0	10000
scaffold_2	2580000	2590000	0.480500	0.519500	2263	2642	2553	2542	0	0	10000
scaffold_2	2590000	2600000	0.455500	0.544500	2392	2855	2590	2163	0	0	10000
scaffold_2	2600000	2610000	0.487100	0.512900	2265	2498	2631	2606	0	0	10000
scaffold_2	2610000	2620000	0.474500	0.525500	2415	2627	2628	2330	0	0	10000
scaffold_2	2620000	2630000	0.492500	0.507500	2320	2511	2564	2605	0	0	10000
scaffold_2	2630000	2640000	0.483500	0.516500	2422	2672	2493	2413	0	0	10000
scaffold_2	2640000	2650000	0.468700	0.531300	2285	2742	2571	2402	0	0	10000
scaffold_2	2650000	2660000	0.467300	0.532700	2303	2818	2509	2370	0	0	10000
scaffold_2	2660000	2670000	0.473900	0.526100	2429	2476	2785	2310	0	0	10000
scaffold_2	2670000	2680000	0.485400	0.514600	2493	2644	2502	2361	0	0	10000
scaffold_2	2680000	2690000	0.452600	0.547400	2440	2811	2663	2086	0	0	10000
scaffold_2	2690000	2700000	0.491400	0.508600	2370	2542	2544	2544	0	0	10000
scaffold_2	2700000	2710000	0.493400	0.506600	2432	2575	2491	2502	0	0	10000
scaffold_2	2710000	2720000	0.483500	0.516500	2466	2482	2683	2369	0	0	10000
scaffold_2	2720000	2730000	0.489500	0.510500	2515	2624	2481	2380	0	0	10000
scaffold_2	2730000	2740000	0.477000	0.523000	2521	2551	2679	2249	0	0	10000
scaffold_2	2740000	2750000	0.476000	0.524000	2513	2568	2672	2247	0	0	10000
scaffold_2	2750000	2760000	0.467700	0.532300	2394	2719	2604	2283	0	0	10000
scaffold_2	2760000	2770000	0.494900	0.505100	2543	2519	2532	2406	0	0	10000
scaffold_2	2770000	2780000	0.456800	0.543200	2293	2770	2662	2275	0	0	10000
scaffold_2	2780000	2790000	0.474400	0.525600	2297	2804	2452	2447	0	0	10000
scaffold_2	2790000	2800000	0.468200	0.531800	2343	2717	2601	2339	0	0	10000
scaffold_2	2800000	2810000	0.475400	0.524600	2470	2657	2589	2284	0	0	10000
scaffold_2	2810000	2820000	0.466500	0.533500	2361	2719	2616	2304	0	0	10000
scaffold_2	2820000	2830000	0.472100	0.527900	2298	2659	2620	2423	0	0	10000
scaffold_2	2830000	2840000	0.476900	0.523100	2500	2699	2532	2269	0	0	10000
scaffold_2	2840000	2850000	0.482700	0.517300	2405	2688	2485	2422	0	0	10000
scaffold_2	2850000	2860000	0.453000	0.547000	2235	3016	2454	2295	0	0	10000
scaffold_2	2860000	2870000	0.474300	0.525700	2416	2538	2719	2327	0	0	10000
scaffold_2	2870000	2880000	0.475800	0.524200	2400	2579	2663	2358	0	0	10000
scaffold_2	2880000	2890000	0.491400	0.508600	2420	2497	2589	2494	0	0	10000
scaffold_2	2890000	2900000	0.473400	0.526600	2363	2654	2612	2371	0	0	10000
scaffold_2	2900000	2910000	0.461900	0.538100	2392	2746	2635	2227	0	0	10000
scaffold_2	2910000	2920000	0.480800	0.519200	2349	2589	2603	2459	0	0	10000
scaffold_2	2920000	2930000	0.483000	0.517000	2474	2617	2553	2356	0	0	10000
scaffold_2	2930000	2940000	0.477000	0.523000	2312	2563	2667	2458	0	0	10000
scaffold_2	2940000	2950000	0.479400	0.520600	2459	2587	2619	2335	0	0	10000
scaffold_2	2950000	2960000	0.487700	0.512300	2698	2471	2652	2179	0	0	10000
scaffold_2	2960000	2970000	0.459800	0.540200	2297	2712	2690	2301	0	0	10000
scaffold_2	2970000	2980000	0.486400	0.513600	2290	2535	2601	2574	0	0	10000
scaffold_2	2980000	2990000	0.459700	0.540300	2243	2658	2745	2354	0	0	10000
scaffold_2	2990000	3000000	0.475300	0.524700	2388	2619	2628	2365	0	0	10000
scaffold_2	3000000	3010000	0.464700	0.535300	2264	2522	2831	2383	0	0	10000
scaffold_2	3010000	3020000	0.514600	0.485400	2589	2322	2532	2557	0	0	10000
scaffold_2	3020000	3030000	0.591200	0.408800	2712	2140	1948	3200	0	0	10000
scaffold_2	3030000	3040000	0.528300	0.471700	2461	2521	2196	2822	0	0	10000
scaffold_2	3040000	3050000	0.599600	0.400400	3022	1962	2042	2974	0	0	10000
scaffold_2	3050000	3060000	0.627100	0.372900	2481	2220	1509	3790	0	0	10000
scaffold_2	3060000	3070000	0.663900	0.336100	2966	1855	1506	3673	0	0	10000
scaffold_2	3070000	3080000	0.594700	0.405300	2962	2033	2020	2985	0	0	10000
scaffold_2	3080000	3090000	0.599600	0.400400	3284	1970	2034	2712	0	0	10000
scaffold_2	3090000	3100000	0.606400	0.393600	2791	2115	1821	3273	0	0	10000
scaffold_2	3100000	3110000	0.598800	0.401200	3320	1815	2197	2668	0	0	10000
scaffold_2	3110000	3120000	0.623100	0.376900	3056	1866	1903	3175	0	0	10000
scaffold_2	3120000	3130000	0.601600	0.398400	2790	2209	1775	3226	0	0	10000
scaffold_2	3130000	3140000	0.536200	0.463800	2818	2302	2336	2544	0	0	10000
scaffold_2	3140000	3150000	0.591700	0.408300	3178	1886	2197	2739	0	0	10000
scaffold_2	3150000	3160000	0.597700	0.402300	3112	1834	2189	2865	0	0	10000
scaffold_2	3160000	3170000	0.625300	0.374700	3467	1798	1949	2786	0	0	10000
scaffold_2	3170000	3180000	0.598400	0.401600	3165	1881	2135	2819	0	0	10000
scaffold_2	3180000	3190000	0.591300	0.408700	2831	1932	2155	3082	0	0	10000
scaffold_2	3190000	3200000	0.599300	0.400700	2737	1979	2028	3256	0	0	10000
scaffold_2	3200000	3210000	0.607900	0.392100	3243	1807	2114	2836	0	0	10000
scaffold_2	3210000	3220000	0.496200	0.503800	2527	2440	2598	2435	0	0	10000
scaffold_2	3220000	3230000	0.471900	0.528100	2229	2705	2576	2490	0	0	10000
scaffold_2	3230000	3240000	0.468600	0.531400	2264	2516	2798	2422	0	0	10000
scaffold_2	3240000	3250000	0.484400	0.515600	2397	2577	2579	2447	0	0	10000
scaffold_2	3250000	3260000	0.479700	0.520300	2495	2642	2561	2302	0	0	10000
scaffold_2	3260000	3270000	0.463900	0.536100	2378	2624	2737	2261	0	0	10000
scaffold_2	3270000	3280000	0.471800	0.528200	2336	2528	2754	2382	0	0	10000
scaffold_2	3280000	3290000	0.479800	0.520200	2511	2669	2533	2287	0	0	10000
scaffold_2	3290000	3300000	0.450000	0.550000	2445	2733	2767	2055	0	0	10000
scaffold_2	3300000	3310000	0.480300	0.519700	2326	2589	2608	2477	0	0	10000
scaffold_2	3310000	3320000	0.501300	0.498700	2573	2569	2418	2440	0	0	10000
scaffold_2	3320000	3330000	0.486800	0.513200	2368	2581	2551	2500	0	0	10000
scaffold_2	3330000	3340000	0.476300	0.523700	2556	2688	2549	2207	0	0	10000
scaffold_2	3340000	3350000	0.469600	0.530400	2331	2526	2778	2365	0	0	10000
scaffold_2	3350000	3360000	0.472600	0.527400	2370	2656	2618	2356	0	0	10000
scaffold_2	3360000	3370000	0.469200	0.530800	2277	2700	2608	2415	0	0	10000
scaffold_2	3370000	3380000	0.456800	0.543200	2178	2777	2655	2390	0	0	10000
scaffold_2	3380000	3390000	0.487900	0.512100	2334	2484	2637	2545	0	0	10000
scaffold_2	3390000	3400000	0.469900	0.530100	2249	2538	2763	2450	0	0	10000
scaffold_2	3400000	3410000	0.471900	0.528100	2444	2588	2693	2275	0	0	10000
scaffold_2	3410000	3420000	0.473800	0.526200	2529	2652	2610	2209	0	0	10000
scaffold_2	3420000	3430000	0.450400	0.549600	2297	2896	2600	2207	0	0	10000
scaffold_2	3430000	3440000	0.477500	0.522500	2347	2564	2661	2428	0	0	10000
scaffold_2	3440000	3450000	0.498800	0.501200	2439	2557	2455	2549	0	0	10000
scaffold_2	3450000	3460000	0.474700	0.525300	2383	2625	2628	2364	0	0	10000
scaffold_2	3460000	3470000	0.470200	0.529800	2468	2509	2789	2234	0	0	10000
scaffold_2	3470000	3480000	0.463600	0.536400	2348	2658	2706	2288	0	0	10000
scaffold_2	3480000	3490000	0.466900	0.533100	2300	2630	2701	2369	0	0	10000
scaffold_2	3490000	3500000	0.476800	0.523200	2428	2643	2589	2340	0	0	10000
scaffold_2	3500000	3510000	0.478000	0.522000	2264	2644	2576	2516	0	0	10000
scaffold_2	3510000	3520000	0.481500	0.518500	2502	2575	2610	2313	0	0	10000
scaffold_2	3520000	3530000	0.479700	0.520300	2408	2427	2776	2389	0	0	10000
scaffold_2	3530000	3540000	0.480100	0.519900	2358	2496	2703	2443	0	0	10000
scaffold_2	3540000	3550000	0.472300	0.527700	2363	2522	2755	2360	0	0	10000
scaffold_2	3550000	3560000	0.497800	0.502200	2503	2646	2376	2475	0	0	10000
scaffold_2	3560000	3570000	0.479100	0.520900	2300	2661	2548	2491	0	0	10000
scaffold_2	3570000	3580000	0.485600	0.514400	2431	2546	2598	2425	0	0	10000
scaffold_2	3580000	3590000	0.481400	0.518600	2385	2582	2604	2429	0	0	10000
scaffold_2	3590000	3600000	0.484300	0.515700	2317	2529	2628	2526	0	0	10000
scaffold_2	3600000	3610000	0.488900	0.511100	2517	2517	2594	2372	0	0	10000
scaffold_2	3610000	3620000	0.482900	0.517100	2381	2572	2599	2448	0	0	10000
scaffold_2	3620000	3630000	0.491200	0.508800	2398	2482	2606	2514	0	0	10000
scaffold_2	3630000	3640000	0.470700	0.529300	2398	2722	2571	2309	0	0	10000
scaffold_2	3640000	3650000	0.465400	0.534600	2358	2688	2658	2296	0	0	10000
scaffold_2	3650000	3660000	0.472200	0.527800	2324	2635	2643	2398	0	0	10000
