query,subject,pid,qstart,qend,evalue,bitscore,prot_length,query_cov,taxid,phylum,class,order,family,species
XANPARI20_008745-T1,XP_033423433.1,53.061,87,209,2.93e-30,131,253,0.486166007905138,1220188,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus tanneri
XANPARI20_008745-T1,SLM36656.1,67.5,103,205,2.08e-36,139,253,0.407114624505929,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM36656.1,61.789,100,205,3.78e-32,128,253,0.41897233201581,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM36656.1,46.486,40,205,4.77e-29,120,253,0.656126482213439,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM36656.1,61.818,100,192,3.08e-27,115,253,0.367588932806324,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM38578.1,68.468,103,196,2.26e-36,136,253,0.371541501976285,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM38578.1,52.294,72,163,5.46e-21,96.7,253,0.363636363636364,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,SLM38578.1,73.016,152,211,4.02e-16,84,253,0.237154150197628,136370,Ascomycota,Lecanoromycetes,Umbilicariales,Umbilicariaceae,Lasallia pustulata
XANPARI20_008745-T1,KAF7504496.1,51.25,72,214,2.39e-36,149,253,0.565217391304348,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,52.98,72,205,1.64e-34,143,253,0.529644268774704,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,52.98,72,205,2.71e-34,143,253,0.529644268774704,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,52.98,72,205,4.33e-34,142,253,0.529644268774704,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,59.055,96,205,1.88e-33,140,253,0.434782608695652,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,59.843,96,205,1.92e-32,137,253,0.434782608695652,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,53.623,72,192,7.96e-32,135,253,0.478260869565217,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008745-T1,KAF7504496.1,42.609,62,159,6.26e-11,75.1,253,0.387351778656126,364733,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008746-T1,CAL8575823.1,99.572,440,1608,0,2396,1608,0.726990049751244,107463,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria parietina
XANPARI20_008746-T1,KAI4093292.1,96.151,440,1608,0,2314,1608,0.726990049751244,408593,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria mediterranea
XANPARI20_008746-T1,KAI4268987.1,86.55,464,1608,0,2038,1608,0.712064676616915,1301336,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Flavoplaca oasis
XANPARI20_008746-T1,KAI4192894.1,96.857,591,1608,0,2036,1608,0.633084577114428,1445009,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes chrysophthalmus
XANPARI20_008746-T1,KAI4144299.1,78.48,445,1608,0,1847,1608,0.723880597014925,2905937,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca ligustica
XANPARI20_008746-T1,KAI4257592.1,77.249,477,1606,0,1742,1608,0.70273631840796,2903220,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria sp. 1 TBL-2021
XANPARI20_008746-T1,KAK5099536.1,68.544,464,1606,0,1602,1608,0.710820895522388,1690604,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Lithohypha guttulata
XANPARI20_008746-T1,KAJ9653673.1,67.851,464,1606,0,1586,1608,0.710820895522388,3383035,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,Neophaeococcomyces mojaviensis
XANPARI20_008746-T1,XP_007746904.1,65.985,446,1606,0,1536,1608,0.722014925373134,1182543,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora psammophila
XANPARI20_008746-T1,KAK5220584.1,64.691,436,1606,0,1530,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5413544.1,64.691,436,1606,0,1530,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5232289.1,64.606,436,1606,0,1526,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,XP_018692686.1,63.861,438,1607,0,1521,1608,0.727611940298508,1367422,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea erecta
XANPARI20_008746-T1,KAK5317160.1,63.583,436,1606,0,1518,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5497395.1,63.583,436,1606,0,1517,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAJ9493781.1,63.5,436,1606,0,1514,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,XP_016626445.1,63.946,446,1607,0,1511,1608,0.722636815920398,1442371,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea multimorphosa
XANPARI20_008746-T1,KAI4184515.1,73.6,609,1608,0,1498,1608,0.621890547263682,520572,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Caloplaca aetnensis
XANPARI20_008746-T1,KAI4174911.1,73.761,467,1473,0,1493,1608,0.626243781094527,1301418,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Gyalolechia ehrenbergii
XANPARI20_008746-T1,KAK5454434.1,60,436,1606,0,1392,1608,0.728233830845771,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,XP_007758673.1,57.621,501,1607,0,1286,1608,0.688432835820896,1182544,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora yegresii
XANPARI20_008746-T1,KAK5377447.1,64.058,436,1396,0,1242,1608,0.597636815920398,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5192430.1,62.828,436,1396,0,1233,1608,0.597636815920398,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5267727.1,62.727,436,1396,0,1232,1608,0.597636815920398,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5476465.1,62.727,436,1396,0,1230,1608,0.597636815920398,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5445965.1,66.297,501,1396,0,1219,1608,0.557213930348259,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5292298.1,66.186,501,1396,0,1215,1608,0.557213930348259,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5513628.1,66.186,501,1396,0,1214,1608,0.557213930348259,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KAK5336311.1,64.712,501,1396,0,1203,1608,0.557213930348259,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,SPO00078.1,49.379,495,1606,0,1045,1608,0.691542288557214,2041049,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum gorgonifer
XANPARI20_008746-T1,MCJ1360344.1,46.085,499,1605,0,946,1608,0.688432835820896,NA,NA,NA,NA,NA,NA
XANPARI20_008746-T1,KFY93587.1,45,444,1585,0,932,1608,0.710199004975124,1420911,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Pseudogymnoascus sp. VKM F-4517 (FW-2822)
XANPARI20_008746-T1,XP_016645602.1,45.844,489,1601,0,930,1608,0.692164179104478,563466,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Scedosporium apiospermum
XANPARI20_008746-T1,KAH8787385.1,45.867,499,1605,0,927,1608,0.688432835820896,2614599,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha sp. PMI_1271
XANPARI20_008746-T1,KFY66541.1,45.035,444,1573,0,924,1608,0.70273631840796,1420909,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Pseudogymnoascus sp. VKM F-4515 (FW-2607)
XANPARI20_008746-T1,KAH8746156.1,45.391,499,1605,0,922,1608,0.688432835820896,2482753,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Hyaloscypha finlandica
XANPARI20_008746-T1,KFY32033.1,45.795,498,1573,0,918,1608,0.669154228855721,1420906,Ascomycota,Leotiomycetes,Thelebolales,Thelebolaceae,Pseudogymnoascus sp. VKM F-4281 (FW-2241)
XANPARI20_008746-T1,KAK5207557.1,64.106,436,1144,0,916,1608,0.44092039800995,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008746-T1,KND92704.1,44.014,489,1605,0,905,1608,0.694651741293532,1163406,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Tolypocladium ophioglossoides
XANPARI20_008746-T1,MCJ1419515.1,41.976,440,1607,0,900,1608,0.72636815920398,NA,NA,NA,NA,NA,NA
XANPARI20_008746-T1,KAH6884995.1,44.818,487,1600,0,898,1608,0.692786069651741,1576542,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria olida
XANPARI20_008746-T1,MCJ1435357.1,42.252,449,1607,0,893,1608,0.720771144278607,NA,NA,NA,NA,NA,NA
XANPARI20_008746-T1,TVY67447.1,46.693,492,1503,0,892,1608,0.629353233830846,602035,Ascomycota,Leotiomycetes,Helotiales,Lachnaceae,Lachnellula suecica
XANPARI20_008746-T1,KAG4414946.1,45.227,437,1529,0,890,1608,0.679726368159204,108018,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Cadophora malorum
XANPARI20_008746-T1,KAI9739902.1,41.633,421,1606,0,884,1608,0.737562189054726,2939399,Ascomycota,Leotiomycetes,Leotiales,Tympanidaceae,Claussenomyces sp. TS43310
XANPARI20_008746-T1,KAH7033991.1,42.772,442,1597,0,876,1608,0.718905472636816,35725,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina phaseolina
XANPARI20_008746-T1,KAI1244963.1,44.543,500,1603,0,875,1608,0.686567164179104,97096,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa lata
XANPARI20_008746-T1,TGO90390.1,43.182,476,1605,0,873,1608,0.70273631840796,87229,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis porri
XANPARI20_008746-T1,XP_038773195.1,43.007,476,1605,0,872,1608,0.70273631840796,87229,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis porri
XANPARI20_008746-T1,KAH7360505.1,44.656,491,1579,0,872,1608,0.677238805970149,2042821,Ascomycota,Leotiomycetes,Helotiales,NA,Rhexocercosporidium sp. MPI-PUGE-AT-0058
XANPARI20_008746-T1,KAI9898866.1,41.912,492,1595,0,870,1608,0.686567164179104,47278,Ascomycota,Sordariomycetes,Hypocreales,NA,Trichothecium roseum
XANPARI20_008746-T1,KAI1498957.1,46.184,498,1503,0,870,1608,0.625621890547264,110534,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Biscogniauxia marginata
XANPARI20_008746-T1,XP_035342929.1,41.877,482,1608,0,866,1608,0.700870646766169,121627,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces rugulosus
XANPARI20_008746-T1,KAF7877700.1,43.269,476,1605,0,865,1608,0.70273631840796,38492,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Stromatinia cepivora
XANPARI20_008746-T1,MCJ1333504.1,42.119,498,1600,0,863,1608,0.685945273631841,NA,NA,NA,NA,NA,NA
XANPARI20_008746-T1,XP_037192546.1,42.062,434,1605,0,862,1608,0.728855721393035,1964551,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis fragariae
XANPARI20_008746-T1,KAJ2982487.1,41.514,468,1600,0,860,1608,0.704601990049751,93591,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Zarea fungicola
XANPARI20_008746-T1,XMA20553.1,45.051,465,1529,0,858,1608,0.662313432835821,2792576,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Rhynchosporium graminicola
XANPARI20_008746-T1,KAF2267298.1,41.402,423,1597,0,857,1608,0.730721393034826,147567,Ascomycota,Dothideomycetes,Pleosporales,NA,Lojkania enalia
XANPARI20_008746-T1,CZS91130.1,44.866,465,1529,0,857,1608,0.662313432835821,914238,Ascomycota,Leotiomycetes,Helotiales,Ploettnerulaceae,Rhynchosporium agropyri
XANPARI20_008746-T1,KAL2812448.1,40.41,415,1606,0,853,1608,0.741293532338308,176166,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus cavernicola
XANPARI20_008746-T1,XP_016589925.1,43.946,492,1565,0,852,1608,0.667910447761194,1397361,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix schenckii
XANPARI20_008746-T1,TGO14250.1,43.556,495,1605,0,850,1608,0.69092039800995,87230,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis tulipae
XANPARI20_008746-T1,KAF2721180.1,40.909,436,1607,0,848,1608,0.728855721393035,1314669,Ascomycota,Dothideomycetes,Capnodiales,Capnodiaceae,Polychaeton citri
XANPARI20_008746-T1,KFA71991.1,41.003,499,1600,0,847,1608,0.685323383084577,1283842,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys chartarum
XANPARI20_008746-T1,KFA51369.1,40.913,499,1600,0,847,1608,0.685323383084577,1280524,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys chartarum
XANPARI20_008746-T1,KEY68192.1,41.003,499,1600,0,846,1608,0.685323383084577,1280523,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys chartarum
XANPARI20_008746-T1,XP_033549201.1,42.021,458,1580,0,844,1608,0.698383084577114,673940,Ascomycota,Dothideomycetes,Pleosporales,Lindgomycetaceae,Lindgomyces ingoldianus
XANPARI20_008746-T1,KAJ4034162.1,41.567,406,1563,0,843,1608,0.720149253731343,5507,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium oxysporum
XANPARI20_008746-T1,KAK4042994.1,43.64,493,1565,0,842,1608,0.66728855721393,2588326,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Parachaetomium inaequale
XANPARI20_008746-T1,XP_020117623.1,42.301,491,1607,0,840,1608,0.694651741293532,1441469,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces atroroseus
XANPARI20_008746-T1,KAK2756388.1,43.165,491,1585,0,839,1608,0.680970149253731,2135914,Ascomycota,Eurotiomycetes,Onygenales,Arachnomycetaceae,Arachnomyces sp. PD_36
XANPARI20_008746-T1,KAL4745171.1,41.239,494,1600,0,839,1608,0.688432835820896,138288,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus terricola
XANPARI20_008746-T1,KFA60285.1,40.84,499,1600,0,836,1608,0.685323383084577,1283841,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Stachybotrys chlorohalonatus
XANPARI20_008746-T1,ERS96506.1,45.01,492,1497,0,834,1608,0.625621890547264,1391915,Ascomycota,Sordariomycetes,Ophiostomatales,Ophiostomataceae,Sporothrix schenckii
XANPARI20_008746-T1,KPA38773.1,43.253,495,1563,0,833,1608,0.664800995024876,179993,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium langsethiae
XANPARI20_008746-T1,OAQ96024.1,40.82,498,1600,0,833,1608,0.685945273631841,2714763,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Akanthomyces lecanii
XANPARI20_008746-T1,XP_007731338.1,43.028,490,1573,0,832,1608,0.674129353233831,1182542,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Capronia epimyces
XANPARI20_008746-T1,KAG4282239.1,43.028,495,1566,0,831,1608,0.666666666666667,948311,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium proliferatum
XANPARI20_008746-T1,KAL4412143.1,43.663,499,1564,0,830,1608,0.662935323383085,1671311,Ascomycota,Sordariomycetes,Glomerellales,Glomerellaceae,Colletotrichum abscissum
XANPARI20_008746-T1,KAL4936888.1,41.979,498,1604,0,830,1608,0.688432835820896,1250372,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus oleicola
XANPARI20_008746-T1,CRG85930.1,42.12,484,1554,0,828,1608,0.666044776119403,28573,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces islandicus
XANPARI20_008746-T1,KAF2440432.1,41.304,436,1580,0,825,1608,0.712064676616915,1392251,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Karstenula rhodostoma
XANPARI20_008746-T1,KAI0476881.1,40.721,492,1608,0,825,1608,0.694651741293532,1803070,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Xylaria cf. heliscus
XANPARI20_008746-T1,GKU22515.1,41.161,435,1566,0,825,1608,0.703980099502488,179993,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium langsethiae
XANPARI20_008746-T1,KAF5963870.1,41.247,435,1566,0,823,1608,0.703980099502488,79018,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium bulbicola
XANPARI20_008746-T1,XP_013270811.1,41.968,498,1597,0,822,1608,0.68407960199005,1442369,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Rhinocladiella mackenziei
XANPARI20_008746-T1,XP_030996222.1,41.401,475,1561,0,819,1608,0.675995024875622,1093900,Ascomycota,Sordariomycetes,Thyridiales,Thyridiaceae,Thyridium curvatum
XANPARI20_008746-T1,KAI8669859.1,42.475,495,1563,0,816,1608,0.664800995024876,2898544,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium sp. Ph1
XANPARI20_008746-T1,KAL4920386.1,43.233,494,1501,0,815,1608,0.626865671641791,41725,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus aurantiobrunneus
XANPARI20_008746-T1,CAH0044534.1,42.662,498,1579,0,815,1608,0.672885572139303,160281,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys solani
XANPARI20_008746-T1,EKG09569.1,42.514,524,1597,0,815,1608,0.667910447761194,1126212,Ascomycota,Dothideomycetes,Botryosphaeriales,Botryosphaeriaceae,Macrophomina phaseolina
XANPARI20_008746-T1,CAG9952017.1,42.311,496,1579,0,814,1608,0.674129353233831,1349383,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys rosea
XANPARI20_008746-T1,KAJ4176473.1,42.475,495,1563,0,814,1608,0.664800995024876,195108,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium falciforme
XANPARI20_008746-T1,RYN63058.1,39.138,421,1597,0,811,1608,0.731965174129353,5599,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria alternata
XANPARI20_008746-T1,RSL95565.1,41.808,461,1563,0,811,1608,0.685945273631841,131363,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium ambrosium
XANPARI20_008746-T1,RYN86498.1,38.884,421,1597,0,808,1608,0.731965174129353,119927,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria tenuissima
XANPARI20_008746-T1,XP_038734926.1,42.224,495,1585,0,806,1608,0.678482587064677,139641,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis byssoidea
XANPARI20_008746-T1,KAF4955318.1,40.809,451,1572,0,803,1608,0.697761194029851,282569,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium gaditjirri
XANPARI20_008746-T1,KAK7224785.1,42.371,496,1569,0,803,1608,0.667910447761194,1926264,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Clonostachys chloroleuca
XANPARI20_008747-T1,CAL8575822.1,100,1,230,7.45e-169,475,230,1,107463,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria parietina
XANPARI20_008747-T1,KAI4192893.1,97.391,1,230,2.2e-164,464,230,1,1445009,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Teloschistes chrysophthalmus
XANPARI20_008747-T1,KAI4093293.1,95.708,1,230,7.97e-161,455,230,1,408593,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria mediterranea
XANPARI20_008747-T1,KAJ9663197.1,73.684,2,229,5.51e-124,362,230,0.991304347826087,3383035,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,Neophaeococcomyces mojaviensis
XANPARI20_008747-T1,XP_007758674.1,75.676,1,220,7.65e-124,362,230,0.956521739130435,1182544,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora yegresii
XANPARI20_008747-T1,KAK5454435.1,75.446,1,224,2.4e-123,360,230,0.973913043478261,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008747-T1,XP_018692687.1,74.107,1,224,6.5e-123,358,230,0.973913043478261,1367422,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea erecta
XANPARI20_008747-T1,KAK5099535.1,78.673,4,214,1.19e-122,358,230,0.917391304347826,1690604,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Lithohypha guttulata
XANPARI20_008747-T1,XP_007746903.1,73.684,2,229,1.38e-122,358,230,0.991304347826087,1182543,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora psammophila
XANPARI20_008747-T1,KAI4207110.1,94.505,49,230,2.39e-122,355,230,0.791304347826087,262315,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthoria aureola
XANPARI20_008747-T1,KAJ9493782.1,73.661,1,224,1.15e-121,355,230,0.973913043478261,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008747-T1,XP_007803548.1,73.451,1,226,2.18e-121,355,230,0.982608695652174,1263415,Ascomycota,Eurotiomycetes,Verrucariales,Verrucariaceae,Endocarpon pusillum
XANPARI20_008747-T1,KAK6371720.1,73.333,1,223,3.05e-121,355,230,0.969565217391304,215243,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala oligosperma
XANPARI20_008747-T1,KAJ9621136.1,73.333,1,223,3.22e-121,355,230,0.969565217391304,1002370,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia peltigerae
XANPARI20_008747-T1,KAK5192431.1,73.661,1,224,4.28e-121,354,230,0.973913043478261,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008747-T1,KAK5555090.1,73.214,1,224,5.33e-121,353,230,0.973913043478261,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008747-T1,XP_013312947.1,76.777,1,211,7.87e-121,354,230,0.917391304347826,348802,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala xenobiotica
XANPARI20_008747-T1,XP_016630660.1,73.451,1,225,1.52e-120,353,230,0.978260869565217,1442371,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Fonsecaea multimorphosa
XANPARI20_008747-T1,RVX73328.1,70.87,1,230,4.72e-120,352,230,1,212818,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala mesophila
XANPARI20_008747-T1,OCT54692.1,72.35,1,217,3.66e-119,349,230,0.943478260869565,86049,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora carrionii
XANPARI20_008747-T1,KAI9750232.1,76.168,1,214,6.64e-119,348,230,0.930434782608696,164576,Ascomycota,Coniocybomycetes,Coniocybales,Coniocybaceae,Chaenotheca gracillima
XANPARI20_008747-T1,XP_016226553.1,70.87,1,230,9.6e-119,348,230,1,212818,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala mesophila
XANPARI20_008747-T1,XP_008727358.1,69.869,1,229,7.87e-118,346,230,0.995652173913044,1279043,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora carrionii
XANPARI20_008747-T1,XP_016259934.1,73.636,1,218,3.38e-117,353,230,0.947826086956522,215243,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala oligosperma
XANPARI20_008747-T1,XP_008712036.1,72.727,1,209,4.53e-117,343,230,0.908695652173913,1220924,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora europaea
XANPARI20_008747-T1,XP_013261564.1,68.996,2,230,3.75e-114,338,230,0.995652173913044,1182545,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala aquamarina
XANPARI20_008747-T1,XP_007755789.1,67.532,1,229,7.16e-112,331,230,0.995652173913044,1182544,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora yegresii
XANPARI20_008747-T1,RMD41793.1,71.963,1,213,1.28e-111,330,230,0.926086956521739,2249417,Ascomycota,Eurotiomycetes,Chaetothyriales,NA,Chaetothyriales sp. CBS 134920
XANPARI20_008747-T1,KAI1252634.1,67.606,1,213,1.23e-108,322,230,0.926086956521739,97096,Ascomycota,Sordariomycetes,Xylariales,Diatrypaceae,Eutypa lata
