genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_2,Xc_GTX0491_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 2_1,406018,2315836,1044,1789,1_1037,1_1780,562,47787,2229349,1451,2168,0_1433,0_2146,562,-,2229349,47787,2168,1451,0_2146,0_1433,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_21,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 23_1,390,319938,9750,9887,1_9694,1_9830,111,704784,1079026,8953,9094,0_8870,0_9011,111,-,1079026,704784,9094,8953,0_9011,0_8870,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_23,Xc_GTX0491_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 25_1,68332,277993,10012,10095,1_9955,1_10038,56,1660430,1917946,8119,8197,0_8041,0_8119,56,-,1917946,1660430,8197,8119,0_8119,0_8041,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_26,Xc_GTX0491_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 28_1,47691,219218,10306,10369,1_10247,1_10310,31,2879076,3058248,3506,3559,0_3469,0_3522,31,-,3058248,2879076,3559,3506,0_3522,0_3469,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_29,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 31_1,823,160987,10532,10598,1_10473,1_10538,50,1249580,1487121,9121,9184,0_9038,0_9101,50,-,1487121,1249580,9184,9121,0_9101,0_9038,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_3,Xc_GTX0491_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 3_1,109071,1931216,1810,2548,1_1800,1_2533,531,4987,1848976,3560,4235,0_3523,0_4190,531,-,1848976,4987,4235,3560,0_4190,0_3523,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_30,Xc_GTX0491_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 32_1,24915,167940,10602,10656,1_10542,1_10596,38,3573236,3713309,2542,2591,0_2516,0_2564,38,-,3713309,3573236,2591,2542,0_2564,0_2516,OZ210041,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_31,Xc_GTX0491_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 33_1,9434,124393,10663,10702,1_10603,1_10642,32,1852496,1972139,4236,4274,0_4192,0_4229,32,-,1972139,1852496,4274,4236,0_4229,0_4192,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_33,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 35_1,23671,46242,10767,10775,1_10706,1_10714,8,1179975,1248192,9113,9120,0_9030,0_9037,8,-,1248192,1179975,9120,9113,0_9037,0_9030,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_36,Xc_GTX0491_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 39_1,94254,116700,10910,10919,1_10849,1_10858,9,195579,217378,4391,4400,0_4345,0_4354,9,-,217378,195579,4400,4391,0_4354,0_4345,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_36,Xc_GTX0491_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 38_1,435,63054,10880,10909,1_10819,1_10848,21,99373,168979,5019,5045,0_4967,0_4993,21,-,168979,99373,5045,5019,0_4993,0_4967,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_43,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 42_1,7584,65884,11063,11086,1_11000,1_11023,14,1487761,1543230,9185,9204,0_9102,0_9121,14,-,1543230,1487761,9204,9185,0_9121,0_9102,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_45,Xc_GTX0491_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 43_1,133,49737,11096,11114,1_11033,1_11051,9,50912,103738,9233,9244,0_9150,0_9161,9,-,103738,50912,9244,9233,0_9161,0_9150,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_5,Xc_GTX0491_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 5_1,25499,1622648,3329,4020,1_3310,1_3996,543,509361,2179072,6446,7101,0_6378,0_7030,543,-,2179072,509361,7101,6446,0_7030,0_6378,OZ210031,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_6,Xc_GTX0491_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 6_1,17995,1632174,4033,4697,1_4009,1_4667,479,259917,2102005,5059,5707,0_5007,0_5644,479,-,2102005,259917,5707,5059,0_5644,0_5007,OZ210036,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_8,Xc_GTX0491_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 8_1,189,1550031,5353,5977,1_5317,1_5937,428,47672,1869429,5725,6299,0_5662,0_6233,428,-,1869429,47672,6299,5725,0_6233,0_5662,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_9,Xc_GTX0491_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 11_1,1486606,1564558,6539,6572,1_6496,1_6529,20,71520,178681,8200,8224,0_8122,0_8146,20,-,178681,71520,8224,8200,0_8146,0_8122,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_9,Xc_GTX0491_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 9_1,44018,1416080,5987,6500,1_5947,1_6458,380,246274,1916993,8263,8761,0_8184,0_8680,380,-,1916993,246274,8761,8263,0_8680,0_8184,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_13,scaffold_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 21_1,54353,670639,8018,8252,1_7970,1_8203,179,490035,1134515,8361,8553,3_8313,3_8505,179,+,490035,1134515,8361,8553,3_8313,3_8505,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_13,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 22_1,671627,837396,8253,8325,1_8204,1_8275,58,219954,380439,5706,5767,3_5676,3_5736,58,+,219954,380439,5706,5767,3_5676,3_5736,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_14,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 23_1,21052,800559,8327,8622,1_8277,1_8571,227,108035,926526,5049,5303,3_5023,3_5277,227,+,108035,926526,5049,5303,3_5023,3_5277,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_15,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 24_1,11789,113131,8623,8662,1_8572,1_8610,20,3953393,4053973,3124,3156,3_3104,3_3135,20,+,3953393,4053973,3124,3156,3_3104,3_3135,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_18,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 28_1,1,424180,9260,9444,1_9206,1_9390,138,835868,1237234,4340,4484,3_4316,3_4460,138,+,835868,1237234,4340,4484,3_4316,3_4460,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_19,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 29_1,9464,367708,9448,9605,1_9394,1_9551,114,2639852,3032923,3960,4084,3_3936,3_4060,114,+,2639852,3032923,3960,4084,3_3936,3_4060,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 8_1,2271944,2326464,1775,1792,1_1766,1_1782,9,1803,67186,5672,5694,3_5642,3_5664,9,+,1803,67186,5672,5694,3_5642,3_5664,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_21,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 31_1,390,318815,9750,9886,1_9694,1_9829,110,521650,835045,4220,4339,3_4196,3_4315,110,+,521650,835045,4220,4339,3_4196,3_4315,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_28,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 37_1,490,202810,10445,10531,1_10386,1_10472,61,2237250,2531719,3869,3956,3_3845,3_3932,61,+,2237250,2531719,3869,3956,3_3845,3_3932,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_29,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 39_1,823,160987,10532,10598,1_10473,1_10538,50,187783,348443,4144,4197,3_4120,3_4173,50,+,187783,348443,4144,4197,3_4120,3_4173,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_3,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 10_1,765449,1931216,2057,2548,1_2046,1_2533,369,1052998,2195178,309,722,3_306,3_715,369,+,1052998,2195178,309,722,3_306,3_715,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_30,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 40_1,15022,167940,10599,10656,1_10539,1_10596,36,212990,352274,7393,7437,3_7353,3_7396,36,+,212990,352274,7393,7437,3_7353,3_7396,OZ210041,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_32,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 42_1,154,122665,10704,10763,1_10644,1_10702,40,914153,1036934,8793,8836,3_8745,3_8787,40,+,914153,1036934,8793,8836,3_8745,3_8787,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_34,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 44_1,472,121111,10784,10835,1_10723,1_10774,42,1791931,1913484,6225,6266,3_6194,3_6235,42,+,1791931,1913484,6225,6266,3_6194,3_6235,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_36,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 47_1,94254,116700,10910,10919,1_10849,1_10858,8,1948795,1970623,5603,5611,3_5573,3_5581,8,+,1948795,1970623,5603,5611,3_5573,3_5581,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_43,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 51_1,5926,65884,11062,11086,1_10999,1_11023,17,127113,187151,4127,4143,3_4103,3_4119,17,+,127113,187151,4127,4143,3_4103,3_4119,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_5,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 12_1,143066,1622648,3380,4020,1_3361,1_3996,497,750,1573149,1910,2445,3_1892,3_2425,497,+,750,1573149,1910,2445,3_1892,3_2425,OZ210031,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_9,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 16_1,32556,1564558,5983,6572,1_5943,1_6529,442,97080,1611280,3164,3654,3_3143,3_3630,442,+,97080,1611280,3164,3654,3_3143,3_3630,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 10_1,1052998,2195178,309,722,3_306,3_715,369,765449,1931216,2057,2548,1_2046,1_2533,369,+,765449,1931216,2057,2548,1_2046,1_2533,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_11,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 21_1,490035,1134515,8361,8553,3_8313,3_8505,179,54353,670639,8018,8252,1_7970,1_8203,179,+,54353,670639,8018,8252,1_7970,1_8203,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 42_1,914153,1036934,8793,8836,3_8745,3_8787,40,154,122665,10704,10763,1_10644,1_10702,40,+,154,122665,10704,10763,1_10644,1_10702,OZ210030,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 24_1,3953393,4053973,3124,3156,3_3104,3_3135,20,11789,113131,8623,8662,1_8572,1_8610,20,+,11789,113131,8623,8662,1_8572,1_8610,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 12_1,750,1573149,1910,2445,3_1892,3_2425,497,143066,1622648,3380,4020,1_3361,1_3996,497,+,143066,1622648,3380,4020,1_3361,1_3996,OZ210031,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 29_1,2639852,3032923,3960,4084,3_3936,3_4060,114,9464,367708,9448,9605,1_9394,1_9551,114,+,9464,367708,9448,9605,1_9394,1_9551,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 37_1,2237250,2531719,3869,3956,3_3845,3_3932,61,490,202810,10445,10531,1_10386,1_10472,61,+,490,202810,10445,10531,1_10386,1_10472,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 16_1,97080,1611280,3164,3654,3_3143,3_3630,442,32556,1564558,5983,6572,1_5943,1_6529,442,+,32556,1564558,5983,6572,1_5943,1_6529,OZ210039,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 28_1,835868,1237234,4340,4484,3_4316,3_4460,138,1,424180,9260,9444,1_9206,1_9390,138,+,1,424180,9260,9444,1_9206,1_9390,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 31_1,521650,835045,4220,4339,3_4196,3_4315,110,390,318815,9750,9886,1_9694,1_9829,110,+,390,318815,9750,9886,1_9694,1_9829,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 39_1,187783,348443,4144,4197,3_4120,3_4173,50,823,160987,10532,10598,1_10473,1_10538,50,+,823,160987,10532,10598,1_10473,1_10538,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 51_1,127113,187151,4127,4143,3_4103,3_4119,17,5926,65884,11062,11086,1_10999,1_11023,17,+,5926,65884,11062,11086,1_10999,1_11023,OZ210035,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 23_1,108035,926526,5049,5303,3_5023,3_5277,227,21052,800559,8327,8622,1_8277,1_8571,227,+,21052,800559,8327,8622,1_8277,1_8571,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 47_1,1948795,1970623,5603,5611,3_5573,3_5581,8,94254,116700,10910,10919,1_10849,1_10858,8,+,94254,116700,10910,10919,1_10849,1_10858,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 22_1,219954,380439,5706,5767,3_5676,3_5736,58,671627,837396,8253,8325,1_8204,1_8275,58,+,671627,837396,8253,8325,1_8204,1_8275,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 8_1,1803,67186,5672,5694,3_5642,3_5664,9,2271944,2326464,1775,1792,1_1766,1_1782,9,+,2271944,2326464,1775,1792,1_1766,1_1782,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 44_1,1791931,1913484,6225,6266,3_6194,3_6235,42,472,121111,10784,10835,1_10723,1_10774,42,+,472,121111,10784,10835,1_10723,1_10774,OZ210034,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_30,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 40_1,212990,352274,7393,7437,3_7353,3_7396,36,15022,167940,10599,10656,1_10539,1_10596,36,+,15022,167940,10599,10656,1_10539,1_10596,OZ210041,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_1,scaffold_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 4_1,1331172,2637139,434,986,1_432,1_979,398,33675,1354849,7767,8217,3_7724,3_8170,398,-,1354849,33675,8217,7767,3_8170,3_7724,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_1,scaffold_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 2_1,13982,1479400,2,495,1_1,1_491,361,4304,1361056,6291,6718,3_6260,3_6686,361,-,1361056,4304,6718,6291,3_6686,3_6260,OZ210029,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_10,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 18_1,3502,1483508,6574,7141,1_6531,1_7097,437,1503537,2988170,4538,5027,3_4514,3_5001,437,-,2988170,1503537,5027,4538,3_5001,3_4514,OZ210037,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_11,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 19_1,43266,1213113,7149,7581,1_7105,1_7534,301,292990,1414536,7418,7758,3_7378,3_7715,301,-,1414536,292990,7758,7418,3_7715,3_7378,OZ210041,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_12,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 20_1,281,1203177,7582,8015,1_7535,1_7967,323,962981,2182669,5305,5671,3_5279,3_5641,323,-,2182669,962981,5671,5305,3_5641,3_5279,OZ210032,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_15,scaffold_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 25_1,35797,603217,8634,8857,1_8582,1_8805,167,509582,1070649,8949,9142,3_8899,3_9092,167,-,1070649,509582,9142,8949,3_9092,3_8899,OZ210042,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_16,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 26_1,3408,545602,8860,9086,1_8807,1_9033,177,1686860,2263911,3667,3879,3_3643,3_3855,177,-,2263911,1686860,3879,3667,3_3855,3_3643,OZ210040,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_17,scaffold_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 27_1,16807,457493,9088,9256,1_9035,1_9202,124,4352,433838,8219,8359,3_8172,3_8311,124,-,433838,4352,8359,8219,3_8311,3_8172,OZ210038,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 6_1,406018,644689,1044,1139,1_1037,1_1131,79,83,233646,9143,9229,3_9093,3_9179,79,-,233646,83,9229,9143,3_9179,3_9093,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 7_1,659078,2326464,1147,1792,1_1139,1_1782,473,2200508,3847210,2581,3119,3_2561,3_3099,473,-,3847210,2200508,3119,2581,3_3099,3_2561,OZ210033,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_20,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 30_1,5369,330849,9613,9749,1_9559,1_9693,100,3535718,3879875,1178,1291,3_1167,3_1278,100,-,3879875,3535718,1291,1178,3_1278,3_1167,OZ210028,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_22,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 32_1,12206,299895,9889,10008,1_9832,1_9951,94,139883,424261,58,157,3_55,3_154,94,-,424261,139883,157,58,3_154,3_55,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_24,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 33_1,1366,269941,10098,10190,1_10041,1_10133,63,739465,953701,223,299,3_220,3_296,63,-,953701,739465,299,223,3_296,3_220,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_25,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 34_1,9478,143246,10192,10259,1_10135,1_10200,51,2446,135578,2,56,3_1,3_53,51,-,135578,2446,56,2,3_53,3_1,OZ210043,Xanthoria_parietina_SAMEA111342678
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_26,scaffold_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 35_1,47691,219218,10306,10369,1_10247,1_10310,27,1357425,1539836,6717,6763,3_6685,3_6731,27,-,1539836,1357425,6763,6717,3_6731,3_6685,OZ210029,Xanthoria_parietina_SAMEA111342678
