genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_16,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 26_1,3408,545602,8860,9086,1_8807,1_9033,188,1686860,2263911,3667,3879,3_3643,3_3855,188,-,2263911,1686860,3879,3667,3_3855,3_3643,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_17,scaffold_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 27_1,16807,459780,9088,9257,1_9035,1_9203,128,1894,433838,8218,8359,3_8171,3_8311,128,-,433838,1894,8359,8218,3_8311,3_8171,scaffold_11,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 6_1,406018,644689,1044,1139,1_1037,1_1131,80,83,233646,9143,9229,3_9093,3_9179,80,-,233646,83,9229,9143,3_9179,3_9093,scaffold_14,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 7_1,659078,2326464,1147,1792,1_1139,1_1782,491,2200508,3847210,2581,3119,3_2561,3_3099,491,-,3847210,2200508,3119,2581,3_3099,3_2561,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 5_1,11106,101895,989,1002,1_982,1_995,12,1285269,1373459,4489,4504,3_4465,3_4480,12,-,1373459,1285269,4504,4489,3_4480,3_4465,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_20,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 30_1,5369,330849,9613,9749,1_9559,1_9693,105,3535718,3879875,1178,1291,3_1167,3_1278,105,-,3879875,3535718,1291,1178,3_1278,3_1167,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_22,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 32_1,12206,299895,9889,10008,1_9832,1_9951,99,139883,424261,58,157,3_55,3_154,99,-,424261,139883,157,58,3_154,3_55,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_24,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 33_1,1366,269941,10098,10190,1_10041,1_10133,68,739465,953701,223,299,3_220,3_296,68,-,953701,739465,299,223,3_296,3_220,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_25,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 34_1,9478,146898,10192,10260,1_10135,1_10201,52,131,135578,1,56,3_0,3_53,52,-,135578,131,56,1,3_53,3_0,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_26,scaffold_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 35_1,40913,219218,10302,10369,1_10243,1_10310,35,1357425,1546574,6717,6766,3_6685,3_6734,35,-,1546574,1357425,6766,6717,3_6734,3_6685,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_27,scaffold_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 36_1,775,184712,10373,10444,1_10314,1_10385,51,123328,303297,8847,8903,3_8798,3_8854,51,-,303297,123328,8903,8847,3_8854,3_8798,scaffold_13,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_28,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 38_1,172076,202810,10522,10531,1_10463,1_10472,10,113889,142790,7383,7392,3_7343,3_7352,10,-,142790,113889,7392,7383,3_7352,3_7343,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_3,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 9_1,6803,789773,1793,2062,1_1783,1_2051,188,1613,745726,8554,8752,3_8506,3_8704,188,-,745726,1613,8752,8554,3_8704,3_8506,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_31,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 41_1,1566,124393,10661,10702,1_10601,1_10642,36,747477,870539,8753,8788,3_8705,3_8740,36,-,870539,747477,8788,8753,3_8740,3_8705,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_33,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 43_1,23671,46242,10767,10775,1_10706,1_10714,8,374916,396867,4198,4205,3_4174,3_4181,8,-,396867,374916,4205,4198,3_4181,3_4174,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_35,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 45_1,3658,86495,10840,10874,1_10779,1_10813,28,41169,123419,4097,4126,3_4073,3_4102,28,-,123419,41169,4126,4097,3_4102,3_4073,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_36,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 46_1,9838,63054,10884,10909,1_10823,1_10848,16,1387261,1440561,7327,7343,3_7287,3_7303,16,-,1440561,1387261,7343,7327,3_7303,3_7287,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_37,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 49_1,78146,109685,10951,10966,1_10889,1_10904,8,872199,936661,8789,8800,3_8741,3_8752,8,-,936661,872199,8800,8789,3_8752,3_8741,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_37,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 48_1,756,59521,10920,10944,1_10859,1_10883,17,1451296,1505738,7345,7362,3_7305,3_7322,17,-,1505738,1451296,7362,7345,3_7322,3_7305,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_4,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 11_1,26978,1878232,2556,3323,1_2541,1_3304,587,3864800,5683591,1287,1907,3_1274,3_1889,587,-,5683591,3864800,1907,1287,3_1889,3_1274,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_41,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 50_1,178,93948,11017,11060,1_10955,1_10997,33,1589884,1680313,2451,2486,3_2431,3_2466,33,-,1680313,1589884,2486,2451,3_2466,3_2431,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_45,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 52_1,133,49737,11096,11114,1_11033,1_11051,12,1639210,1681508,3655,3666,3_3631,3_3642,12,-,1681508,1639210,3666,3655,3_3642,3_3631,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_6,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 13_1,314343,1632174,4117,4697,1_4092,1_4667,449,8600,1298711,6855,7325,3_6823,3_7286,449,-,1298711,8600,7325,6855,3_7286,3_6823,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_7,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 14_1,2290,1554405,4699,5344,1_4668,1_5308,435,2248291,3534356,725,1177,3_718,3_1166,435,-,3534356,2248291,1177,725,3_1166,3_718,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_8,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 15_1,189,1333453,5353,5883,1_5317,1_5846,414,447576,1782174,5774,6221,3_5743,3_6190,414,-,1782174,447576,6221,5774,3_6190,3_5743,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_9,scaffold_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 17_1,1154328,1186033,6393,6404,1_6351,1_6362,8,1506161,1537336,7363,7374,3_7323,3_7334,8,-,1537336,1506161,7374,7363,3_7334,3_7323,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_20,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 30_1,3535718,3879875,1178,1291,3_1167,3_1278,105,5369,330849,9613,9749,1_9559,1_9693,105,-,330849,5369,9749,9613,1_9693,1_9559,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_22,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 32_1,139883,424261,58,157,3_55,3_154,99,12206,299895,9889,10008,1_9832,1_9951,99,-,299895,12206,10008,9889,1_9951,1_9832,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_24,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 33_1,739465,953701,223,299,3_220,3_296,68,1366,269941,10098,10190,1_10041,1_10133,68,-,269941,1366,10190,10098,1_10133,1_10041,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_25,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 34_1,131,135578,1,56,3_0,3_53,52,9478,146898,10192,10260,1_10135,1_10201,52,-,146898,9478,10260,10192,1_10201,1_10135,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 11_1,3864800,5683591,1287,1907,3_1274,3_1889,587,26978,1878232,2556,3323,1_2541,1_3304,587,-,1878232,26978,3323,2556,1_3304,1_2541,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 14_1,2248291,3534356,725,1177,3_718,3_1166,435,2290,1554405,4699,5344,1_4668,1_5308,435,-,1554405,2290,5344,4699,1_5308,1_4668,scaffold_1,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_10,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 4_1,33675,1354849,7767,8217,3_7724,3_8170,412,1331172,2637139,434,986,1_432,1_979,412,-,2637139,1331172,986,434,1_979,1_432,scaffold_10,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_11,Xp_GTX0501_17,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 27_1,1894,433838,8218,8359,3_8171,3_8311,128,16807,459780,9088,9257,1_9035,1_9203,128,-,459780,16807,9257,9088,1_9203,1_9035,scaffold_11,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 9_1,1613,745726,8554,8752,3_8506,3_8704,188,6803,789773,1793,2062,1_1783,1_2051,188,-,789773,6803,2062,1793,1_2051,1_1783,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_31,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 41_1,747477,870539,8753,8788,3_8705,3_8740,36,1566,124393,10661,10702,1_10601,1_10642,36,-,124393,1566,10702,10661,1_10642,1_10601,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 49_1,872199,936661,8789,8800,3_8741,3_8752,8,78146,109685,10951,10966,1_10889,1_10904,8,-,109685,78146,10966,10951,1_10904,1_10889,scaffold_12,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_13,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 25_1,509582,1070649,8949,9142,3_8899,3_9092,174,35797,603217,8634,8857,1_8582,1_8805,174,-,603217,35797,8857,8634,1_8805,1_8582,scaffold_13,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_13,Xp_GTX0501_27,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 36_1,123328,303297,8847,8903,3_8798,3_8854,51,775,184712,10373,10444,1_10314,1_10385,51,-,184712,775,10444,10373,1_10385,1_10314,scaffold_13,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_14,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 6_1,83,233646,9143,9229,3_9093,3_9179,80,406018,644689,1044,1139,1_1037,1_1131,80,-,644689,406018,1139,1044,1_1131,1_1037,scaffold_14,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 7_1,2200508,3847210,2581,3119,3_2561,3_3099,491,659078,2326464,1147,1792,1_1139,1_1782,491,-,2326464,659078,1792,1147,1_1782,1_1139,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_41,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 50_1,1589884,1680313,2451,2486,3_2431,3_2466,33,178,93948,11017,11060,1_10955,1_10997,33,-,93948,178,11060,11017,1_10997,1_10955,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_16,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 26_1,1686860,2263911,3667,3879,3_3643,3_3855,188,3408,545602,8860,9086,1_8807,1_9033,188,-,545602,3408,9086,8860,1_9033,1_8807,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_45,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 52_1,1639210,1681508,3655,3666,3_3631,3_3642,12,133,49737,11096,11114,1_11033,1_11051,12,-,49737,133,11114,11096,1_11051,1_11033,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 18_1,1503537,2988170,4538,5027,3_4514,3_5001,456,3502,1483508,6574,7141,1_6531,1_7097,456,-,1483508,3502,7141,6574,1_7097,1_6531,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 5_1,1285269,1373459,4489,4504,3_4465,3_4480,12,11106,101895,989,1002,1_982,1_995,12,-,101895,11106,1002,989,1_995,1_982,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_33,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 43_1,374916,396867,4198,4205,3_4174,3_4181,8,23671,46242,10767,10775,1_10706,1_10714,8,-,46242,23671,10775,10767,1_10714,1_10706,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_35,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 45_1,41169,123419,4097,4126,3_4073,3_4102,28,3658,86495,10840,10874,1_10779,1_10813,28,-,86495,3658,10874,10840,1_10813,1_10779,scaffold_4,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 20_1,962981,2182669,5305,5671,3_5279,3_5641,334,281,1203177,7582,8015,1_7535,1_7967,334,-,1203177,281,8015,7582,1_7967,1_7535,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 15_1,447576,1782174,5774,6221,3_5743,3_6190,414,189,1333453,5353,5883,1_5317,1_5846,414,-,1333453,189,5883,5353,1_5846,1_5317,scaffold_6,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_7,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 2_1,4304,1361056,6291,6718,3_6260,3_6686,374,13982,1479400,2,495,1_1,1_491,374,-,1479400,13982,495,2,1_491,1_1,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_7,Xp_GTX0501_26,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 35_1,1357425,1546574,6717,6766,3_6685,3_6734,35,40913,219218,10302,10369,1_10243,1_10310,35,-,219218,40913,10369,10302,1_10310,1_10243,scaffold_7,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 46_1,1387261,1440561,7327,7343,3_7287,3_7303,16,9838,63054,10884,10909,1_10823,1_10848,16,-,63054,9838,10909,10884,1_10848,1_10823,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_37,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 48_1,1451296,1505738,7345,7362,3_7305,3_7322,17,756,59521,10920,10944,1_10859,1_10883,17,-,59521,756,10944,10920,1_10883,1_10859,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 13_1,8600,1298711,6855,7325,3_6823,3_7286,449,314343,1632174,4117,4697,1_4092,1_4667,449,-,1632174,314343,4697,4117,1_4667,1_4092,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_8,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 17_1,1506161,1537336,7363,7374,3_7323,3_7334,8,1154328,1186033,6393,6404,1_6351,1_6362,8,-,1186033,1154328,6404,6393,1_6362,1_6351,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 19_1,292990,1431175,7418,7764,3_7378,3_7721,324,26019,1213113,7142,7581,1_7098,1_7534,324,-,1213113,26019,7581,7142,1_7534,1_7098,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 38_1,113889,142790,7383,7392,3_7343,3_7352,10,172076,202810,10522,10531,1_10463,1_10472,10,-,202810,172076,10531,10522,1_10472,1_10463,scaffold_9,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 21_1,181076,242303,8226,8262,0_8148,0_8183,29,1465504,1527670,3594,3624,3_3571,3_3600,29,+,1465504,1527670,3594,3624,3_3571,3_3600,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_11,scaffold_8,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 23_1,478636,511766,8348,8359,0_8269,0_8280,6,1506161,1537336,7363,7374,3_7323,3_7334,6,+,1506161,1537336,7363,7374,3_7323,3_7334,scaffold_8,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_13,scaffold_3,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 25_1,50912,1504511,9233,9691,0_9150,0_9607,374,1639210,3054408,3655,4092,3_3631,3_4068,374,+,1639210,3054408,3655,4092,3_3631,3_4068,scaffold_3,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_13,scaffold_5,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 27_1,1490247,1507323,9685,9692,0_9601,0_9608,6,3556,24106,5030,5037,3_5004,3_5011,6,+,3556,24106,5030,5037,3_5004,3_5011,scaffold_5,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_15,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 29_1,81364,235847,10081,10120,0_9993,0_10031,25,3944464,4053973,3122,3156,3_3102,3_3135,25,+,3944464,4053973,3122,3156,3_3102,3_3135,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_14,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 4_1,1978922,2238689,2082,2171,0_2061,0_2149,80,83,242421,9143,9230,3_9093,3_9180,80,+,83,242421,9143,9230,3_9093,3_9180,scaffold_14,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 2_1,47787,1964841,1451,2074,0_1433,0_2053,483,2211422,3847210,2582,3119,3_2562,3_3099,483,+,2211422,3847210,2582,3119,3_2562,3_3099,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_2,scaffold_2,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 5_1,2119553,2151534,2132,2142,0_2110,0_2120,10,1825384,1857492,2520,2530,3_2500,3_2510,10,+,1825384,1857492,2520,2530,3_2500,3_2510,scaffold_2,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_3,scaffold_10,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 7_1,62435,1476689,2595,3102,0_2568,0_3068,392,35930,1354849,7768,8217,3_7725,3_8170,392,+,35930,1354849,7768,8217,3_7725,3_8170,scaffold_10,Xanthoria_parietina_SAMEA115359166
Xanthoria_calcicola_GTX0491,Xanthoria_parietina_SAMEA115359166,Xc_GTX0491_3,scaffold_7,Xanthoria_calcicola_GTX0491_vs_Xanthoria_parietina_SAMEA115359166: 8_1,1285946,3058248,3040,3559,0_3007,0_3522,399,4304,1672793,6291,6785,3_6260,3_6753,399,+,4304,1672793,6291,6785,3_6260,3_6753,scaffold_7,Xanthoria_parietina_SAMEA115359166
