genome1,genome2,chr1,chr2,blkID,startBp1,endBp1,startOrd1,endOrd1,firstGene1,lastGene1,nHits1,minBp2,maxBp2,minOrd2,maxOrd2,minGene2,maxGene2,nHits2,orient,startBp2,endBp2,startOrd2,endOrd2,firstGene2,lastGene2,refChr,refGenome
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_13,Xc_GTX0491_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 15_1,53236,837396,8017,8325,1_7969,1_8275,243,52787,1082883,7688,7971,0_7612,0_7894,243,-,1082883,52787,7971,7688,0_7894,0_7612,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_14,Xc_GTX0491_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 16_1,21052,800559,8327,8622,1_8277,1_8571,240,1419694,2266873,4734,5012,0_4683,0_4960,240,-,2266873,1419694,5012,4734,0_4960,0_4683,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_16,Xc_GTX0491_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 18_1,3408,545602,8860,9086,1_8807,1_9033,184,110091,666052,9245,9465,0_9162,0_9381,184,-,666052,110091,9465,9245,0_9381,0_9162,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_18,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 20_1,1,401582,9260,9441,1_9206,1_9387,135,57737,703729,8763,8952,0_8682,0_8869,135,-,703729,57737,8952,8763,0_8869,0_8682,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_2,Xc_GTX0491_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 2_1,399739,2315836,1042,1789,1_1035,1_1780,600,47787,2236611,1451,2170,0_1433,0_2148,600,-,2236611,47787,2170,1451,0_2148,0_1433,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_21,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 23_1,390,319938,9750,9887,1_9694,1_9830,115,704784,1079026,8953,9094,0_8870,0_9011,115,-,1079026,704784,9094,8953,0_9011,0_8870,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_23,Xc_GTX0491_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 25_1,65417,277993,10011,10095,1_9954,1_10038,62,1660430,1920907,8119,8199,0_8041,0_8121,62,-,1920907,1660430,8199,8119,0_8121,0_8041,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_26,Xc_GTX0491_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 28_1,47691,219218,10306,10369,1_10247,1_10310,41,2879076,3058248,3506,3559,0_3469,0_3522,41,-,3058248,2879076,3559,3506,0_3522,0_3469,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_29,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 31_1,823,160987,10532,10598,1_10473,1_10538,50,1249580,1487121,9121,9184,0_9038,0_9101,50,-,1487121,1249580,9184,9121,0_9101,0_9038,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_3,Xc_GTX0491_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 3_1,109071,1931216,1810,2548,1_1800,1_2533,581,4987,1848976,3560,4235,0_3523,0_4190,581,-,1848976,4987,4235,3560,0_4190,0_3523,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_30,Xc_GTX0491_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 32_1,23915,167940,10601,10656,1_10541,1_10596,41,3573236,3714349,2542,2592,0_2516,0_2565,41,-,3714349,3573236,2592,2542,0_2565,0_2516,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_31,Xc_GTX0491_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 33_1,9434,124393,10663,10702,1_10603,1_10642,33,1852496,1972139,4236,4274,0_4192,0_4229,33,-,1972139,1852496,4274,4236,0_4229,0_4192,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_33,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 35_1,23671,46242,10767,10775,1_10706,1_10714,8,1179975,1248192,9113,9120,0_9030,0_9037,8,-,1248192,1179975,9120,9113,0_9037,0_9030,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_36,Xc_GTX0491_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 39_1,94254,116700,10910,10919,1_10849,1_10858,9,195579,217378,4391,4400,0_4345,0_4354,9,-,217378,195579,4400,4391,0_4354,0_4345,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_36,Xc_GTX0491_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 38_1,435,63054,10880,10909,1_10819,1_10848,22,99373,168979,5019,5045,0_4967,0_4993,22,-,168979,99373,5045,5019,0_4993,0_4967,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_43,Xc_GTX0491_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 42_1,7584,65884,11063,11086,1_11000,1_11023,14,1487761,1543230,9185,9204,0_9102,0_9121,14,-,1543230,1487761,9204,9185,0_9121,0_9102,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_45,Xc_GTX0491_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 43_1,133,49737,11096,11114,1_11033,1_11051,12,50912,103738,9233,9244,0_9150,0_9161,12,-,103738,50912,9244,9233,0_9161,0_9150,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_5,Xc_GTX0491_8,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 5_1,25499,1622648,3329,4020,1_3310,1_3996,573,509361,2179072,6446,7101,0_6378,0_7030,573,-,2179072,509361,7101,6446,0_7030,0_6378,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_6,Xc_GTX0491_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 6_1,17995,1632174,4033,4697,1_4009,1_4667,522,259917,2102005,5059,5707,0_5007,0_5644,522,-,2102005,259917,5707,5059,0_5644,0_5007,Xc_GTX0491_6,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_8,Xc_GTX0491_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 8_1,189,1550031,5353,5977,1_5317,1_5937,461,47672,1869429,5725,6299,0_5662,0_6233,461,-,1869429,47672,6299,5725,0_6233,0_5662,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_9,Xc_GTX0491_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 11_1,1485539,1564558,6538,6572,1_6495,1_6529,22,71520,179886,8200,8225,0_8122,0_8147,22,-,179886,71520,8225,8200,0_8147,0_8122,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_calcicola_GTX0491,Xp_GTX0501_9,Xc_GTX0491_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_calcicola_GTX0491: 9_1,44018,1416080,5987,6500,1_5947,1_6458,409,246274,1916993,8263,8761,0_8184,0_8680,409,-,1916993,246274,8761,8263,0_8680,0_8184,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_1,scaffold_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 1_1,11199,48464,1,17,1_0,1_16,5,1801889,1838844,6820,6834,3_6788,3_6802,5,+,1801889,1838844,6820,6834,3_6788,3_6802,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_13,scaffold_11,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 21_1,53236,670639,8017,8252,1_7969,1_8203,180,488136,1134515,8360,8553,3_8312,3_8505,180,+,488136,1134515,8360,8553,3_8312,3_8505,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_13,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 22_1,671627,837396,8253,8325,1_8204,1_8275,57,219954,380439,5706,5767,3_5676,3_5736,57,+,219954,380439,5706,5767,3_5676,3_5736,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_14,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 23_1,21052,800559,8327,8622,1_8277,1_8571,233,108035,926526,5049,5303,3_5023,3_5277,233,+,108035,926526,5049,5303,3_5023,3_5277,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_15,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 24_1,11789,113131,8623,8662,1_8572,1_8610,22,3953393,4053973,3124,3156,3_3104,3_3135,22,+,3953393,4053973,3124,3156,3_3104,3_3135,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_18,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 28_1,1,401582,9260,9441,1_9206,1_9387,129,835868,1231052,4340,4480,3_4316,3_4456,129,+,835868,1231052,4340,4480,3_4316,3_4456,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_19,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 29_1,721,371384,9445,9608,1_9391,1_9554,120,2630447,3036538,3957,4086,3_3933,3_4062,120,+,2630447,3036538,3957,4086,3_3933,3_4062,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_2,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 8_1,2271944,2313552,1775,1788,1_1766,1_1779,8,1803,59871,5672,5692,3_5642,3_5662,8,+,1803,59871,5672,5692,3_5642,3_5662,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_21,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 31_1,390,318815,9750,9886,1_9694,1_9829,107,521650,835045,4220,4339,3_4196,3_4315,107,+,521650,835045,4220,4339,3_4196,3_4315,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_28,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 37_1,490,202810,10445,10531,1_10386,1_10472,63,2237250,2531719,3869,3956,3_3845,3_3932,63,+,2237250,2531719,3869,3956,3_3845,3_3932,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_29,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 39_1,823,160987,10532,10598,1_10473,1_10538,50,187783,348443,4144,4197,3_4120,3_4173,50,+,187783,348443,4144,4197,3_4120,3_4173,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_3,scaffold_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 10_1,726355,1931216,2040,2548,1_2029,1_2533,384,1009350,2195178,303,722,3_300,3_715,384,+,1009350,2195178,303,722,3_300,3_715,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_30,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 40_1,24915,167940,10602,10656,1_10542,1_10596,33,217617,352274,7395,7437,3_7355,3_7396,33,+,217617,352274,7395,7437,3_7355,3_7396,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_32,scaffold_12,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 42_1,154,122665,10704,10763,1_10644,1_10702,34,914153,1036934,8793,8836,3_8745,3_8787,34,+,914153,1036934,8793,8836,3_8745,3_8787,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_34,scaffold_6,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 44_1,472,121111,10784,10835,1_10723,1_10774,39,1791931,1913484,6225,6266,3_6194,3_6235,39,+,1791931,1913484,6225,6266,3_6194,3_6235,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_36,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 47_1,94254,116700,10910,10919,1_10849,1_10858,8,1948795,1970623,5603,5611,3_5573,3_5581,8,+,1948795,1970623,5603,5611,3_5573,3_5581,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_43,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 51_1,7584,65884,11063,11086,1_11000,1_11023,14,130064,187151,4128,4143,3_4104,3_4119,14,+,130064,187151,4128,4143,3_4104,3_4119,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_5,scaffold_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 12_1,143066,1622648,3380,4020,1_3361,1_3996,499,750,1573149,1910,2445,3_1892,3_2425,499,+,750,1573149,1910,2445,3_1892,3_2425,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_9,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 16_1,44018,1564558,5987,6572,1_5947,1_6529,432,108226,1611280,3167,3654,3_3146,3_3630,432,+,108226,1611280,3167,3654,3_3146,3_3630,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_1,Xp_GTX0501_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 10_1,1009350,2195178,303,722,3_300,3_715,384,726355,1931216,2040,2548,1_2029,1_2533,384,+,726355,1931216,2040,2548,1_2029,1_2533,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_11,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 21_1,488136,1134515,8360,8553,3_8312,3_8505,180,53236,670639,8017,8252,1_7969,1_8203,180,+,53236,670639,8017,8252,1_7969,1_8203,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_12,Xp_GTX0501_32,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 42_1,914153,1036934,8793,8836,3_8745,3_8787,34,154,122665,10704,10763,1_10644,1_10702,34,+,154,122665,10704,10763,1_10644,1_10702,Xc_GTX0491_4,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_15,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 24_1,3953393,4053973,3124,3156,3_3104,3_3135,22,11789,113131,8623,8662,1_8572,1_8610,22,+,11789,113131,8623,8662,1_8572,1_8610,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_2,Xp_GTX0501_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 12_1,750,1573149,1910,2445,3_1892,3_2425,499,143066,1622648,3380,4020,1_3361,1_3996,499,+,143066,1622648,3380,4020,1_3361,1_3996,Xc_GTX0491_8,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_19,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 29_1,2630447,3036538,3957,4086,3_3933,3_4062,120,721,371384,9445,9608,1_9391,1_9554,120,+,721,371384,9445,9608,1_9391,1_9554,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_28,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 37_1,2237250,2531719,3869,3956,3_3845,3_3932,63,490,202810,10445,10531,1_10386,1_10472,63,+,490,202810,10445,10531,1_10386,1_10472,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_3,Xp_GTX0501_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 16_1,108226,1611280,3167,3654,3_3146,3_3630,432,44018,1564558,5987,6572,1_5947,1_6529,432,+,44018,1564558,5987,6572,1_5947,1_6529,Xc_GTX0491_11,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_18,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 28_1,835868,1231052,4340,4480,3_4316,3_4456,129,1,401582,9260,9441,1_9206,1_9387,129,+,1,401582,9260,9441,1_9206,1_9387,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_21,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 31_1,521650,835045,4220,4339,3_4196,3_4315,107,390,318815,9750,9886,1_9694,1_9829,107,+,390,318815,9750,9886,1_9694,1_9829,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_29,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 39_1,187783,348443,4144,4197,3_4120,3_4173,50,823,160987,10532,10598,1_10473,1_10538,50,+,823,160987,10532,10598,1_10473,1_10538,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_4,Xp_GTX0501_43,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 51_1,130064,187151,4128,4143,3_4104,3_4119,14,7584,65884,11063,11086,1_11000,1_11023,14,+,7584,65884,11063,11086,1_11000,1_11023,Xc_GTX0491_12,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_14,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 23_1,108035,926526,5049,5303,3_5023,3_5277,233,21052,800559,8327,8622,1_8277,1_8571,233,+,21052,800559,8327,8622,1_8277,1_8571,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_5,Xp_GTX0501_36,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 47_1,1948795,1970623,5603,5611,3_5573,3_5581,8,94254,116700,10910,10919,1_10849,1_10858,8,+,94254,116700,10910,10919,1_10849,1_10858,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 22_1,219954,380439,5706,5767,3_5676,3_5736,57,671627,837396,8253,8325,1_8204,1_8275,57,+,671627,837396,8253,8325,1_8204,1_8275,Xc_GTX0491_10,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_2,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 8_1,1803,59871,5672,5692,3_5642,3_5662,8,2271944,2313552,1775,1788,1_1766,1_1779,8,+,2271944,2313552,1775,1788,1_1766,1_1779,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_6,Xp_GTX0501_34,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 44_1,1791931,1913484,6225,6266,3_6194,3_6235,39,472,121111,10784,10835,1_10723,1_10774,39,+,472,121111,10784,10835,1_10723,1_10774,Xc_GTX0491_7,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_7,Xp_GTX0501_1,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 1_1,1801889,1838844,6820,6834,3_6788,3_6802,5,11199,48464,1,17,1_0,1_16,5,+,11199,48464,1,17,1_0,1_16,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_SAMEA115359166,Xanthoria_parietina_GTX0501,scaffold_9,Xp_GTX0501_30,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 40_1,217617,352274,7395,7437,3_7355,3_7396,33,24915,167940,10602,10656,1_10542,1_10596,33,+,24915,167940,10602,10656,1_10542,1_10596,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_1,scaffold_10,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 4_1,1331172,2634885,434,985,1_432,1_978,389,35930,1354849,7768,8217,3_7725,3_8170,389,-,1354849,35930,8217,7768,3_8170,3_7725,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_1,scaffold_7,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 2_1,13982,1479400,2,495,1_1,1_491,356,4304,1361056,6291,6718,3_6260,3_6686,356,-,1361056,4304,6718,6291,3_6686,3_6260,Xc_GTX0491_3,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_10,scaffold_4,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 18_1,3502,1483508,6574,7141,1_6531,1_7097,437,1503537,2988170,4538,5027,3_4514,3_5001,437,-,2988170,1503537,5027,4538,3_5001,3_4514,Xc_GTX0491_9,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_11,scaffold_9,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 19_1,33955,1213113,7146,7581,1_7102,1_7534,301,292990,1424244,7418,7761,3_7378,3_7718,301,-,1424244,292990,7761,7418,3_7718,3_7378,Xc_GTX0491_2,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_12,scaffold_5,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 20_1,6026,1203177,7583,8015,1_7536,1_7967,317,962981,2178241,5305,5670,3_5279,3_5640,317,-,2178241,962981,5670,5305,3_5640,3_5279,Xc_GTX0491_5,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_15,scaffold_13,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 25_1,35797,601217,8634,8856,1_8582,1_8804,168,511582,1070649,8950,9142,3_8900,3_9092,168,-,1070649,511582,9142,8950,3_9092,3_8900,Xc_GTX0491_15,Xanthoria_calcicola_GTX0491
Xanthoria_parietina_GTX0501,Xanthoria_parietina_SAMEA115359166,Xp_GTX0501_16,scaffold_3,Xanthoria_parietina_GTX0501_vs_Xanthoria_parietina_SAMEA115359166: 26_1,3408,545602,8860,9086,1_8807,1_9033,181,1686860,2263911,3667,3879,3_3643,3_3855,181,-,2263911,1686860,3879,3667,3_3855,3_3643,Xc_GTX0491_13,Xanthoria_calcicola_GTX0491
